id_suministro,id_cliente,direccion_suministro,distrito,cod_sector,zona,nivel_tension,id_sist_electrico,fecha_alta_suministro,estado_suministro
3830067,989,Psje. Sánchez 670,Jesús María,JESUSMARIA_001,Zona_08,MT,6,2025-10-16,ACTIVO
9737984,990,Jr. Mendoza 640,Villa María del Triunfo,VMT_001,Zona_10,BT,6,2025-09-07,ACTIVO
9000885,990,Calle García 604,Villa María del Triunfo,VMT_001,Zona_04,BT,1,2025-09-04,ACTIVO
1661710,991,Jr. Huamán 129,Los Olivos,LOSOLIVOS_001,Zona_05,BT,8,2025-10-30,ACTIVO
6053968,991,Jr. Flores 189,Los Olivos,LOSOLIVOS_001,Zona_06,BT,4,2025-05-03,ACTIVO
5820071,992,Jr. Vargas 784,Independencia,INDEPENDENCIA_001,Zona_07,BT,1,2025-05-01,ACTIVO
5767307,992,Calle Rojas 357,Independencia,INDEPENDENCIA_001,Zona_04,BT,8,2024-02-02,SUSPENDIDO
7529926,993,Jr. Vargas 135,Pucusana,PUCUSANA_001,Zona_02,BT,8,2022-03-25,ACTIVO
1499232,994,Jr. Huamán 495,Villa María del Triunfo,VMT_001,Zona_03,BT,1,2024-12-03,ACTIVO
2075133,995,Psje. Rodríguez 530,Lince,LINCE_001,Zona_01,BT,5,2021-12-19,ACTIVO
2004430,996,Psje. Torres 221,Villa María del Triunfo,VMT_001,Zona_06,BT,2,2023-02-28,ACTIVO
6997030,996,Jr. Rojas 137,Villa María del Triunfo,VMT_001,Zona_09,BT,6,2019-10-23,RETIRADO
2430344,997,Calle Sánchez 739,Pucusana,PUCUSANA_001,Zona_06,BT,2,2024-07-07,ACTIVO
5357474,998,Psje. Flores 292,Surquillo,SURQUILLO_001,Zona_03,BT,2,2024-08-30,ACTIVO
2212250,998,Psje. Quispe 423,Surquillo,SURQUILLO_001,Zona_04,BT,8,2023-05-01,ACTIVO
4647244,999,Jr. Díaz 409,La Victoria,LAVICTORIA_001,Zona_06,BT,4,2025-03-17,SUSPENDIDO
1728101,1000,Av. Salazar 965,Punta Hermosa,PUNTAHERMOSA_001,Zona_04,BT,6,2025-10-12,ACTIVO
9935550,1001,Jr. Mendoza 226,Pueblo Libre,PUEBLOLIBRE_001,Zona_09,BT,2,2025-09-09,ACTIVO
9524218,1002,Calle Mendoza 103,La Molina,LAMOLINA_001,Zona_10,BT,8,2024-07-05,ACTIVO
8711726,1003,Av. García 789,San Juan de Lurigancho,SJL_001,Zona_08,BT,8,2022-10-24,ACTIVO
9697769,1004,Jr. García 586,Puente Piedra,PUENTEPEDRA_001,Zona_04,BT,5,2025-04-09,ACTIVO
1749894,1005,Jr. Ramírez 558,Villa María del Triunfo,VMT_001,Zona_10,BT,3,2025-03-04,ACTIVO
3136737,1006,Calle Pérez 245,Jesús María,JESUSMARIA_001,Zona_06,BT,5,2024-03-27,RETIRADO
5764067,1007,Calle Mendoza 864,Carabayllo,CARABAYLLO_001,Zona_06,BT,5,2019-10-16,ACTIVO
5449512,1008,Av. Castro 480,Carabayllo,CARABAYLLO_001,Zona_07,BT,1,2023-01-03,SUSPENDIDO
6634980,1009,Calle Chávez 582,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_03,BT,1,2025-06-20,ACTIVO
7969652,1009,Calle Rojas 698,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_04,BT,7,2023-03-26,ACTIVO
5570333,1010,Psje. Gonzales 884,Santa María del Mar,SANTAMARIADELMAR_001,Zona_01,BT,2,2024-09-15,SUSPENDIDO
4026317,1011,Psje. Romero 564,San Bartolo,SANBARTOLO_001,Zona_10,BT,4,2024-01-25,ACTIVO
4194668,1012,Calle Flores 416,Barranco,BARRANCO_001,Zona_01,BT,5,2024-02-18,ACTIVO
4606651,1013,Av. García 174,Magdalena del Mar,MAGDALENA_001,Zona_01,BT,4,2024-09-29,ACTIVO
8694281,1013,Jr. Sánchez 573,Magdalena del Mar,MAGDALENA_001,Zona_08,BT,5,2025-02-12,ACTIVO
7882309,1014,Calle Huamán 976,Barranco,BARRANCO_001,Zona_10,BT,1,2025-05-05,ACTIVO
5125515,1014,Psje. Lopez 700,Barranco,BARRANCO_001,Zona_05,BT,8,2025-05-04,ACTIVO
1324375,1015,Psje. Lopez 361,Punta Hermosa,PUNTAHERMOSA_001,Zona_10,BT,5,2023-10-24,ACTIVO
3834939,1016,Jr. Pérez 848,Pachacámac,PACHACAMAC_001,Zona_08,BT,7,2023-12-03,ACTIVO
5535619,1017,Psje. Flores 671,Villa María del Triunfo,VMT_001,Zona_04,BT,6,2024-04-15,ACTIVO
7970230,1017,Jr. Gonzales 235,Villa María del Triunfo,VMT_001,Zona_08,BT,5,2022-08-25,ACTIVO
9378778,1018,Psje. Torres 133,Pachacámac,PACHACAMAC_001,Zona_08,BT,3,2025-09-03,ACTIVO
1878529,1019,Calle Rojas 807,Villa El Salvador,VES_001,Zona_04,BT,7,2025-02-12,ACTIVO
6672681,1020,Psje. Romero 513,Comas,COMAS_001,Zona_10,BT,6,2021-04-21,ACTIVO
5775989,1021,Jr. Herrera 724,El Agustino,ELAGUSTINO_001,Zona_10,BT,5,2025-06-21,ACTIVO
9716547,1022,Jr. Vargas 405,Villa María del Triunfo,VMT_001,Zona_10,BT,8,2024-11-21,ACTIVO
1528797,1023,Psje. Flores 303,Carabayllo,CARABAYLLO_001,Zona_09,BT,8,2020-04-22,ACTIVO
4311056,1024,Av. Sánchez 179,La Molina,LAMOLINA_001,Zona_02,BT,1,2024-12-05,ACTIVO
9067915,1025,Jr. Pérez 953,La Victoria,LAVICTORIA_001,Zona_09,BT,4,2025-10-28,ACTIVO
3255241,1025,Psje. Romero 944,La Victoria,LAVICTORIA_001,Zona_10,BT,5,2024-08-18,RETIRADO
7134238,1026,Psje. Chávez 786,Rímac,RIMAC_001,Zona_09,BT,3,2025-10-04,SUSPENDIDO
6971694,1026,Jr. Ramírez 334,Rímac,RIMAC_001,Zona_07,MT,2,2024-04-13,RETIRADO
7225408,1027,Av. Flores 108,Breña,BRENA_001,Zona_06,BT,3,2018-12-25,ACTIVO
6424075,1027,Jr. Flores 176,Breña,BRENA_001,Zona_01,BT,7,2022-09-19,ACTIVO
7108712,1028,Psje. Lopez 958,Chaclacayo,CHACLACAYO_001,Zona_05,BT,8,2024-12-12,ACTIVO
1785848,1029,Psje. Castro 722,San Borja,SANBORJA_001,Zona_07,BT,6,2024-03-12,ACTIVO
2943777,1030,Jr. Díaz 633,Puente Piedra,PUENTEPEDRA_001,Zona_09,BT,2,2023-05-17,ACTIVO
3990396,1030,Av. Díaz 362,Puente Piedra,PUENTEPEDRA_001,Zona_07,BT,3,2021-01-19,ACTIVO
6472610,1031,Av. Herrera 334,Lince,LINCE_001,Zona_07,BT,6,2023-04-29,ACTIVO
5267929,1032,Psje. Sánchez 973,San Martín de Porres,SMP_001,Zona_08,BT,2,2025-05-24,ACTIVO
4196407,1033,Av. Quispe 245,Lurigancho-Chosica,LURIGANCHO_001,Zona_01,BT,5,2020-10-27,ACTIVO
9595200,1034,Av. Quispe 369,Chaclacayo,CHACLACAYO_001,Zona_03,BT,1,2024-03-24,ACTIVO
6617557,1035,Psje. Rodríguez 906,Los Olivos,LOSOLIVOS_001,Zona_03,BT,5,2018-10-13,ACTIVO
5193769,1035,Jr. Sánchez 424,Los Olivos,LOSOLIVOS_001,Zona_08,BT,8,2020-11-29,ACTIVO
8927023,1036,Calle Díaz 312,Santa Anita,SANTANITA_001,Zona_02,BT,5,2024-05-02,ACTIVO
5791366,1037,Jr. Pérez 654,San Miguel,SANMIGUEL_001,Zona_07,BT,6,2024-06-05,ACTIVO
4770696,1037,Av. Quispe 598,San Miguel,SANMIGUEL_001,Zona_03,BT,2,2024-04-11,ACTIVO
6427571,1038,Calle Salazar 695,Lince,LINCE_001,Zona_03,BT,2,2024-04-10,ACTIVO
9272998,1039,Av. Huamán 706,El Agustino,ELAGUSTINO_001,Zona_08,BT,2,2024-05-07,ACTIVO
6835097,1040,Psje. Rojas 667,San Bartolo,SANBARTOLO_001,Zona_09,BT,1,2024-10-03,ACTIVO
8120035,1041,Calle Gonzales 405,San Juan de Lurigancho,SJL_001,Zona_02,BT,3,2024-03-14,ACTIVO
6966139,1042,Psje. Lopez 784,Villa El Salvador,VES_001,Zona_03,BT,1,2023-05-16,ACTIVO
9287057,1043,Av. García 411,San Luis,SANLUIS_001,Zona_06,BT,3,2024-03-03,ACTIVO
9197904,1044,Calle Díaz 181,Santiago de Surco,SURCO_001,Zona_08,BT,2,2020-04-10,ACTIVO
1945574,1045,Jr. Rojas 425,San Isidro,SANISIDRO_001,Zona_04,BT,5,2025-08-28,SUSPENDIDO
2699120,1045,Psje. Quispe 625,San Isidro,SANISIDRO_001,Zona_10,BT,3,2025-09-13,ACTIVO
7359194,1046,Av. Sánchez 637,Barranco,BARRANCO_001,Zona_07,BT,4,2025-09-07,ACTIVO
3351194,1046,Av. Romero 962,Barranco,BARRANCO_001,Zona_09,BT,4,2024-03-29,ACTIVO
9930494,1047,Jr. Vargas 358,San Borja,SANBORJA_001,Zona_02,BT,7,2024-10-29,ACTIVO
5887209,1048,Av. Huamán 714,Cieneguilla,CIENEGUILLA_001,Zona_08,BT,7,2025-04-30,ACTIVO
9282003,1049,Jr. Flores 575,San Luis,SANLUIS_001,Zona_07,BT,5,2023-02-11,ACTIVO
2151795,1050,Psje. Romero 788,Santa María del Mar,SANTAMARIADELMAR_001,Zona_04,BT,3,2021-12-22,ACTIVO
5597647,1051,Jr. García 801,Miraflores,MIRAFLORES_001,Zona_04,BT,5,2024-05-14,RETIRADO
5816134,1051,Av. Rojas 673,Miraflores,MIRAFLORES_001,Zona_05,BT,4,2019-01-21,ACTIVO
2976538,1052,Psje. Torres 486,Puente Piedra,PUENTEPEDRA_001,Zona_06,BT,2,2024-08-06,ACTIVO
3083811,1053,Av. García 922,Miraflores,MIRAFLORES_001,Zona_09,BT,4,2025-03-28,SUSPENDIDO
3977984,1054,Av. Díaz 861,Pueblo Libre,PUEBLOLIBRE_001,Zona_01,BT,2,2023-05-08,ACTIVO
9285081,1055,Psje. Ramírez 400,Santa Anita,SANTANITA_001,Zona_07,BT,8,2020-01-22,ACTIVO
6994376,1055,Psje. Quispe 670,Santa Anita,SANTANITA_001,Zona_06,BT,1,2019-05-29,ACTIVO
3423375,1056,Av. Gonzales 417,Comas,COMAS_001,Zona_06,BT,3,2021-09-20,ACTIVO
7060655,1057,Calle Gonzales 782,Miraflores,MIRAFLORES_001,Zona_09,BT,6,2025-09-20,ACTIVO
2147076,1058,Calle Chávez 463,Chaclacayo,CHACLACAYO_001,Zona_05,BT,2,2024-10-08,RETIRADO
4603162,1059,Av. Rodríguez 120,San Miguel,SANMIGUEL_001,Zona_03,BT,5,2023-06-15,ACTIVO
6976643,1059,Calle Romero 485,San Miguel,SANMIGUEL_001,Zona_09,BT,2,2025-02-25,ACTIVO
2296277,1060,Calle Gonzales 459,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_02,BT,6,2021-11-13,ACTIVO
8336971,1060,Av. García 330,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_07,BT,4,2025-01-08,RETIRADO
2857805,1061,Calle Castro 840,Rímac,RIMAC_001,Zona_08,BT,1,2021-02-15,ACTIVO
8241732,1062,Av. Gonzales 862,San Martín de Porres,SMP_001,Zona_01,BT,5,2024-05-30,ACTIVO
1917474,1063,Calle Herrera 228,San Miguel,SANMIGUEL_001,Zona_09,BT,8,2022-05-05,ACTIVO
8380642,1063,Psje. Mendoza 421,San Miguel,SANMIGUEL_001,Zona_01,BT,8,2020-09-20,ACTIVO
3921016,1064,Psje. Sánchez 306,San Borja,SANBORJA_001,Zona_01,BT,4,2023-04-10,ACTIVO
9642669,1065,Av. Torres 525,San Isidro,SANISIDRO_001,Zona_09,BT,4,2023-08-31,ACTIVO
5007893,1066,Psje. Flores 467,Villa María del Triunfo,VMT_001,Zona_10,BT,7,2025-09-11,ACTIVO
2006793,1067,Av. Pérez 990,Villa El Salvador,VES_001,Zona_02,BT,8,2019-11-26,ACTIVO
4586429,1067,Calle Torres 127,Villa El Salvador,VES_001,Zona_05,MT,5,2021-07-21,ACTIVO
9774862,1068,Psje. Quispe 435,Ancón,ANCON_001,Zona_03,BT,5,2021-08-13,ACTIVO
3683084,1069,Jr. Huamán 821,El Agustino,ELAGUSTINO_001,Zona_04,BT,3,2023-01-21,ACTIVO
4012480,1069,Psje. Gonzales 795,El Agustino,ELAGUSTINO_001,Zona_02,BT,1,2022-02-14,ACTIVO
1776816,1070,Av. Gonzales 437,Lurín,LURIN_001,Zona_03,BT,6,2024-07-23,SUSPENDIDO
1070773,1071,Jr. Sánchez 785,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_01,BT,4,2022-07-24,ACTIVO
3644281,1072,Calle Sánchez 981,Comas,COMAS_001,Zona_07,BT,8,2022-02-21,ACTIVO
2994324,1073,Av. Rojas 586,Cieneguilla,CIENEGUILLA_001,Zona_09,BT,1,2025-03-12,ACTIVO
5121251,1074,Calle Rodríguez 761,Breña,BRENA_001,Zona_05,MT,1,2025-04-07,ACTIVO
6674494,1075,Psje. Rodríguez 466,Chaclacayo,CHACLACAYO_001,Zona_02,BT,2,2021-01-15,ACTIVO
1606514,1076,Av. Ramírez 307,Villa María del Triunfo,VMT_001,Zona_04,BT,3,2024-04-04,ACTIVO
4945591,1077,Calle Gonzales 314,Carabayllo,CARABAYLLO_001,Zona_07,BT,6,2020-08-20,ACTIVO
9022536,1078,Jr. Vargas 108,Comas,COMAS_001,Zona_01,BT,7,2022-07-15,ACTIVO
7394651,1079,Jr. García 861,Jesús María,JESUSMARIA_001,Zona_01,BT,2,2024-05-23,ACTIVO
6787589,1080,Av. Salazar 675,Rímac,RIMAC_001,Zona_03,BT,6,2025-08-08,ACTIVO
4088869,1080,Calle Herrera 590,Rímac,RIMAC_001,Zona_02,BT,5,2021-08-01,ACTIVO
6399296,1081,Calle Herrera 306,Chorrillos,CHORRILLOS_001,Zona_09,BT,2,2025-03-16,ACTIVO
1799544,1082,Jr. Pérez 304,Puente Piedra,PUENTEPEDRA_001,Zona_05,BT,3,2025-09-14,ACTIVO
3342324,1083,Psje. Huamán 989,Puente Piedra,PUENTEPEDRA_001,Zona_07,BT,7,2025-04-24,ACTIVO
8199344,1084,Psje. Herrera 158,La Molina,LAMOLINA_001,Zona_09,BT,7,2021-01-13,SUSPENDIDO
4972537,1085,Psje. Rodríguez 465,Santa María del Mar,SANTAMARIADELMAR_001,Zona_05,BT,1,2025-01-26,ACTIVO
9700548,1086,Psje. Flores 838,Chorrillos,CHORRILLOS_001,Zona_01,BT,3,2025-01-21,ACTIVO
3074783,1087,Psje. Díaz 421,Pucusana,PUCUSANA_001,Zona_09,BT,7,2023-05-24,ACTIVO
5574382,1088,Psje. Chávez 478,Chorrillos,CHORRILLOS_001,Zona_02,BT,8,2019-04-01,ACTIVO
2088023,1089,Av. Pérez 815,Puente Piedra,PUENTEPEDRA_001,Zona_05,BT,5,2024-01-20,ACTIVO
9991412,1090,Calle Salazar 520,Punta Negra,PUNTANEGRA_001,Zona_04,BT,4,2025-10-11,ACTIVO
2125079,1090,Jr. Pérez 675,Punta Negra,PUNTANEGRA_001,Zona_09,BT,5,2025-10-02,ACTIVO
1297324,1091,Psje. Pérez 856,Pachacámac,PACHACAMAC_001,Zona_07,BT,2,2024-02-17,ACTIVO
2486737,1092,Jr. Rodríguez 711,Lince,LINCE_001,Zona_08,BT,6,2022-12-22,ACTIVO
6883460,1093,Av. Rodríguez 717,El Agustino,ELAGUSTINO_001,Zona_03,BT,2,2022-05-22,ACTIVO
3589110,1094,Psje. Sánchez 256,Rímac,RIMAC_001,Zona_06,BT,4,2021-07-19,ACTIVO
8366961,1095,Jr. Rodríguez 753,San Martín de Porres,SMP_001,Zona_07,BT,8,2025-08-30,SUSPENDIDO
9796064,1095,Av. Romero 655,San Martín de Porres,SMP_001,Zona_06,BT,2,2025-08-12,ACTIVO
7878411,1096,Psje. Pérez 933,Surquillo,SURQUILLO_001,Zona_10,BT,5,2024-01-10,ACTIVO
8619820,1096,Av. Chávez 665,Surquillo,SURQUILLO_001,Zona_01,BT,5,2025-03-08,ACTIVO
1911472,1097,Jr. Salazar 100,Carabayllo,CARABAYLLO_001,Zona_07,BT,4,2025-08-03,ACTIVO
1876613,1098,Psje. Rodríguez 734,Independencia,INDEPENDENCIA_001,Zona_05,BT,3,2025-05-15,ACTIVO
4831857,1098,Jr. Ramírez 196,Independencia,INDEPENDENCIA_001,Zona_08,BT,4,2025-05-06,ACTIVO
2098470,1099,Psje. Rodríguez 640,Santa María del Mar,SANTAMARIADELMAR_001,Zona_10,BT,8,2025-04-06,ACTIVO
3788347,1099,Av. Romero 678,Santa María del Mar,SANTAMARIADELMAR_001,Zona_01,BT,1,2025-08-04,ACTIVO
1300467,1100,Calle Ramírez 463,Ate,ATE_001,Zona_09,BT,2,2025-03-26,SUSPENDIDO
7531559,1101,Psje. Salazar 550,Carabayllo,CARABAYLLO_001,Zona_05,BT,7,2023-04-27,ACTIVO
4176945,1101,Jr. Huamán 283,Carabayllo,CARABAYLLO_001,Zona_05,BT,7,2022-04-26,ACTIVO
4510969,1102,Jr. Chávez 988,Puente Piedra,PUENTEPEDRA_001,Zona_03,BT,4,2024-10-16,ACTIVO
9680241,1102,Psje. García 785,Puente Piedra,PUENTEPEDRA_001,Zona_04,BT,7,2024-09-12,ACTIVO
2377993,1103,Calle Mendoza 569,Lince,LINCE_001,Zona_09,BT,6,2022-09-13,ACTIVO
5966009,1103,Jr. Chávez 423,Lince,LINCE_001,Zona_03,BT,2,2023-08-10,ACTIVO
1915389,1104,Psje. Díaz 625,Chorrillos,CHORRILLOS_001,Zona_06,BT,6,2021-06-16,ACTIVO
7724335,1105,Jr. Salazar 617,Miraflores,MIRAFLORES_001,Zona_10,BT,4,2022-05-13,ACTIVO
8858286,1106,Jr. Rojas 188,Breña,BRENA_001,Zona_05,BT,7,2022-10-14,ACTIVO
8708247,1107,Psje. Lopez 550,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_04,BT,6,2023-09-27,ACTIVO
9121411,1108,Calle Huamán 732,Pucusana,PUCUSANA_001,Zona_08,BT,4,2025-02-22,ACTIVO
6226999,1109,Jr. Mendoza 518,Ancón,ANCON_001,Zona_09,BT,8,2024-11-09,ACTIVO
2546332,1110,Psje. Sánchez 604,San Martín de Porres,SMP_001,Zona_07,BT,4,2024-12-25,ACTIVO
3225883,1111,Psje. Quispe 244,Villa María del Triunfo,VMT_001,Zona_09,BT,3,2025-05-23,ACTIVO
8060197,1112,Av. Gonzales 305,Punta Hermosa,PUNTAHERMOSA_001,Zona_09,BT,4,2023-12-04,ACTIVO
9150628,1113,Av. Rojas 575,Punta Negra,PUNTANEGRA_001,Zona_03,BT,1,2023-07-22,ACTIVO
4934270,1114,Calle Rojas 877,Rímac,RIMAC_001,Zona_10,BT,6,2025-07-31,ACTIVO
2860457,1115,Calle Sánchez 128,San Isidro,SANISIDRO_001,Zona_02,BT,2,2022-07-15,SUSPENDIDO
8113504,1115,Av. Quispe 491,San Isidro,SANISIDRO_001,Zona_07,BT,1,2021-02-22,ACTIVO
6883277,1116,Av. Herrera 334,San Borja,SANBORJA_001,Zona_07,BT,2,2022-12-13,ACTIVO
9418593,1117,Psje. Ramírez 693,Surquillo,SURQUILLO_001,Zona_08,BT,3,2023-03-05,ACTIVO
4402792,1118,Av. Herrera 153,Villa María del Triunfo,VMT_001,Zona_06,BT,4,2022-06-15,RETIRADO
7383047,1118,Psje. Castro 483,Villa María del Triunfo,VMT_001,Zona_04,BT,2,2025-01-02,ACTIVO
6482744,1119,Calle Huamán 762,San Martín de Porres,SMP_001,Zona_08,BT,7,2025-10-19,ACTIVO
6909521,1120,Av. Sánchez 363,Miraflores,MIRAFLORES_001,Zona_07,BT,6,2023-07-17,ACTIVO
3237108,1120,Av. Mendoza 892,Miraflores,MIRAFLORES_001,Zona_06,BT,4,2025-10-21,SUSPENDIDO
6938267,1121,Jr. Herrera 154,Pachacámac,PACHACAMAC_001,Zona_05,BT,4,2025-01-03,ACTIVO
2718874,1122,Calle Quispe 845,San Martín de Porres,SMP_001,Zona_01,BT,8,2021-09-22,ACTIVO
2033034,1123,Calle Huamán 881,Punta Negra,PUNTANEGRA_001,Zona_08,BT,6,2025-07-16,ACTIVO
7404851,1124,Psje. Romero 296,Chorrillos,CHORRILLOS_001,Zona_03,BT,4,2023-09-19,ACTIVO
2388161,1125,Jr. Vargas 879,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_10,BT,5,2025-03-13,ACTIVO
8825355,1126,Calle García 800,Ate,ATE_001,Zona_04,BT,2,2022-11-20,ACTIVO
9707878,1127,Calle Castro 834,Carabayllo,CARABAYLLO_001,Zona_08,BT,5,2024-12-10,SUSPENDIDO
5559054,1128,Calle Vargas 475,San Martín de Porres,SMP_001,Zona_05,BT,6,2022-02-09,SUSPENDIDO
7244800,1129,Calle Chávez 125,Santiago de Surco,SURCO_001,Zona_05,BT,4,2024-08-12,ACTIVO
6318857,1130,Psje. García 168,San Martín de Porres,SMP_001,Zona_09,BT,7,2023-09-15,ACTIVO
9225291,1131,Psje. Herrera 886,San Isidro,SANISIDRO_001,Zona_03,BT,2,2021-02-03,ACTIVO
2277593,1132,Av. Castro 150,Lurín,LURIN_001,Zona_10,BT,2,2020-07-13,ACTIVO
6766379,1133,Calle Castro 280,La Victoria,LAVICTORIA_001,Zona_05,BT,3,2025-08-18,ACTIVO
1512676,1134,Psje. Castro 710,Breña,BRENA_001,Zona_07,BT,5,2025-03-27,ACTIVO
4091107,1135,Jr. Gonzales 588,Barranco,BARRANCO_001,Zona_06,BT,6,2025-02-08,ACTIVO
7970021,1136,Av. Rojas 544,El Agustino,ELAGUSTINO_001,Zona_07,BT,1,2025-06-03,RETIRADO
7815903,1136,Calle Castro 867,El Agustino,ELAGUSTINO_001,Zona_01,BT,8,2025-03-31,ACTIVO
7303916,1137,Av. Torres 235,Ancón,ANCON_001,Zona_09,MT,8,2023-12-06,ACTIVO
8560374,1138,Psje. Ramírez 302,San Miguel,SANMIGUEL_001,Zona_08,BT,5,2023-04-20,SUSPENDIDO
9777131,1139,Calle Salazar 857,San Martín de Porres,SMP_001,Zona_02,BT,3,2024-06-29,ACTIVO
5738516,1140,Jr. Chávez 751,Barranco,BARRANCO_001,Zona_02,BT,8,2023-06-26,ACTIVO
6175800,1140,Psje. Flores 341,Barranco,BARRANCO_001,Zona_03,BT,1,2024-10-17,ACTIVO
7234194,1141,Calle Salazar 358,Miraflores,MIRAFLORES_001,Zona_02,BT,5,2024-12-26,ACTIVO
9544763,1142,Av. Díaz 174,La Molina,LAMOLINA_001,Zona_02,BT,5,2024-12-01,ACTIVO
9118026,1143,Calle García 541,Pachacámac,PACHACAMAC_001,Zona_08,BT,7,2025-09-06,ACTIVO
4785889,1144,Calle Rodríguez 943,Breña,BRENA_001,Zona_01,BT,3,2020-04-17,SUSPENDIDO
8873631,1145,Calle Vargas 793,Villa El Salvador,VES_001,Zona_04,BT,8,2024-01-14,ACTIVO
6638238,1145,Jr. Díaz 795,Villa El Salvador,VES_001,Zona_05,BT,6,2024-08-07,ACTIVO
7328609,1146,Jr. Huamán 742,Rímac,RIMAC_001,Zona_04,MT,1,2021-04-06,ACTIVO
2353133,1147,Calle Chávez 393,Independencia,INDEPENDENCIA_001,Zona_03,BT,8,2022-12-30,ACTIVO
5631801,1148,Psje. Sánchez 562,San Luis,SANLUIS_001,Zona_04,BT,4,2023-09-14,ACTIVO
6283559,1149,Psje. Gonzales 893,Comas,COMAS_001,Zona_02,BT,5,2024-06-23,ACTIVO
4987701,1149,Psje. Salazar 454,Comas,COMAS_001,Zona_06,BT,4,2022-09-04,ACTIVO
4397613,1150,Calle Lopez 696,Miraflores,MIRAFLORES_001,Zona_08,BT,5,2022-09-16,ACTIVO
2274912,1151,Jr. Rojas 889,San Juan de Lurigancho,SJL_001,Zona_07,BT,3,2025-05-14,ACTIVO
4553916,1151,Av. Díaz 394,San Juan de Lurigancho,SJL_001,Zona_10,BT,3,2024-04-06,ACTIVO
6726699,1152,Calle Rojas 109,Santa María del Mar,SANTAMARIADELMAR_001,Zona_08,BT,3,2023-03-02,RETIRADO
8165238,1152,Psje. Romero 627,Santa María del Mar,SANTAMARIADELMAR_001,Zona_10,BT,3,2019-04-11,SUSPENDIDO
1631696,1153,Av. Rodríguez 213,Santa Anita,SANTANITA_001,Zona_05,BT,6,2021-11-02,ACTIVO
9011940,1153,Av. Quispe 257,Santa Anita,SANTANITA_001,Zona_03,BT,7,2020-04-21,ACTIVO
4095158,1154,Psje. Rojas 831,Chaclacayo,CHACLACAYO_001,Zona_07,BT,4,2024-07-16,ACTIVO
8519900,1155,Av. García 185,San Martín de Porres,SMP_001,Zona_03,BT,4,2023-09-16,ACTIVO
6577977,1156,Calle Ramírez 956,Lurín,LURIN_001,Zona_02,MT,7,2024-02-17,SUSPENDIDO
2040382,1157,Jr. Torres 628,Ancón,ANCON_001,Zona_08,BT,1,2025-03-19,ACTIVO
1049232,1157,Calle Chávez 376,Ancón,ANCON_001,Zona_04,BT,3,2025-08-13,ACTIVO
8599876,1158,Jr. García 255,Cieneguilla,CIENEGUILLA_001,Zona_02,BT,1,2021-04-08,SUSPENDIDO
1781315,1159,Calle Herrera 192,La Victoria,LAVICTORIA_001,Zona_07,BT,3,2025-03-21,SUSPENDIDO
6163017,1160,Calle García 796,Magdalena del Mar,MAGDALENA_001,Zona_04,MT,5,2025-06-19,ACTIVO
2566007,1161,Calle García 690,Chorrillos,CHORRILLOS_001,Zona_03,BT,6,2024-02-20,SUSPENDIDO
7675760,1162,Calle Pérez 814,Santiago de Surco,SURCO_001,Zona_09,BT,5,2023-02-16,ACTIVO
9666571,1163,Psje. Quispe 333,Punta Hermosa,PUNTAHERMOSA_001,Zona_02,BT,3,2025-10-23,ACTIVO
3282271,1164,Calle Torres 559,Pueblo Libre,PUEBLOLIBRE_001,Zona_02,BT,7,2022-02-26,ACTIVO
6473225,1165,Av. Romero 498,Los Olivos,LOSOLIVOS_001,Zona_10,BT,2,2023-11-15,ACTIVO
4089762,1166,Psje. Herrera 842,Ate,ATE_001,Zona_09,BT,2,2025-10-31,ACTIVO
5695859,1167,Av. Gonzales 599,San Juan de Lurigancho,SJL_001,Zona_07,BT,3,2021-07-07,ACTIVO
3260535,1168,Jr. Quispe 304,Breña,BRENA_001,Zona_03,BT,1,2019-09-08,ACTIVO
2746674,1168,Jr. Quispe 490,Breña,BRENA_001,Zona_10,BT,4,2024-08-12,ACTIVO
3553518,1169,Calle Chávez 351,Ate,ATE_001,Zona_02,BT,6,2025-08-18,SUSPENDIDO
2189951,1170,Av. Lopez 266,Jesús María,JESUSMARIA_001,Zona_06,BT,3,2024-12-22,ACTIVO
7036800,1171,Psje. Vargas 278,Surquillo,SURQUILLO_001,Zona_08,BT,5,2025-05-30,ACTIVO
6549511,1171,Jr. Chávez 825,Surquillo,SURQUILLO_001,Zona_07,BT,1,2025-03-28,ACTIVO
9651200,1172,Calle García 322,Independencia,INDEPENDENCIA_001,Zona_04,BT,7,2024-03-14,ACTIVO
4219961,1173,Jr. Flores 101,El Agustino,ELAGUSTINO_001,Zona_05,BT,7,2018-11-28,ACTIVO
7357233,1174,Jr. Gonzales 791,Ate,ATE_001,Zona_08,BT,1,2023-04-22,ACTIVO
9275715,1174,Av. Sánchez 404,Ate,ATE_001,Zona_10,BT,6,2024-06-28,ACTIVO
6184992,1175,Jr. Rojas 969,Punta Hermosa,PUNTAHERMOSA_001,Zona_05,BT,2,2025-08-07,ACTIVO
