id_cliente,tipo_documento,nro_documento,nombre_cliente,tipo_cliente,fecha_alta,estado_cliente,email,telefono
1249,DNI,********,Elena Vargas Chávez,RESIDENCIAL,2018-03-22,ACTIVO,,********
1250,DNI,********,Ricardo Salazar Pérez,RESIDENCIAL,2019-02-04,ACTIVO,cli01250@hotmail.com,********
1251,DNI,********,Flor Quispe Mendoza,RESIDENCIAL,2025-04-23,MOROSO,cli01251@outlook.com,********
1252,DNI,********,Rosa Lopez Vargas,RESIDENCIAL,2022-03-09,MOROSO,cli01252@hotmail.com,********
1253,CE,********,Alberto Chávez Ramírez,RESIDENCIAL,2025-04-14,ACTIVO,cli01253@outlook.com,********
1254,DNI,********,Sofía Vargas Castro,RESIDENCIAL,2019-04-07,ACTIVO,cli01254@outlook.com,********
1255,DNI,********,Gabriela Mendoza Herrera,RESIDENCIAL,2018-09-30,ACTIVO,cli01255@hotmail.com,********
1256,DNI,********,Lucía Lopez Flores,RESIDENCIAL,2020-11-21,ACTIVO,,********
1257,DNI,********,Ana Lopez Huamán,RESIDENCIAL,2018-07-17,ACTIVO,cli01257@outlook.com,********
1258,DNI,********,Rosa Díaz Rojas,RESIDENCIAL,2023-01-19,ACTIVO,cli01258@hotmail.com,********
1259,RUC,47758513092,Municipalidad de San Bartolo,MUNICIPALIDAD,2020-08-22,INACTIVO,cli01259@outlook.com,********
1260,DNI,********,Miguel Chávez Ramírez,RESIDENCIAL,2025-08-04,ACTIVO,cli01260@outlook.com,********
1261,DNI,********,Elena Huamán Rojas,RESIDENCIAL,2018-08-07,ACTIVO,cli01261@gmail.com,********
1262,DNI,********,Juan Quispe Gonzales,RESIDENCIAL,2022-10-27,ACTIVO,cli01262@gmail.com,********
1263,DNI,********,Rosa Herrera Romero,RESIDENCIAL,2023-02-15,ACTIVO,,********
1264,DNI,********,Ana Mendoza Herrera,RESIDENCIAL,2022-10-21,ACTIVO,cli01264@outlook.com,********
1265,DNI,********,Luis Rojas García,RESIDENCIAL,2024-06-17,ACTIVO,,********
1266,DNI,********,José Huamán Herrera,RESIDENCIAL,2019-10-17,ACTIVO,cli01266@outlook.com,********
1267,DNI,********,Jorge Chávez Romero,USUARIO_GENERAL,2023-08-18,ACTIVO,cli01267@outlook.com,********
1268,DNI,********,Juan Huamán Lopez,RESIDENCIAL,2018-05-15,ACTIVO,cli01268@outlook.com,********
1269,DNI,********,Carlos Torres Flores,RESIDENCIAL,2020-11-16,ACTIVO,cli01269@gmail.com,********
1270,RUC,54309116407,RENIEC,GOBIERNO,2023-06-30,ACTIVO,,********
1271,DNI,********,Jorge Herrera Quispe,RESIDENCIAL,2020-09-09,ACTIVO,cli01271@outlook.com,********
1272,DNI,********,Alberto Quispe Chávez,RESIDENCIAL,2021-05-09,ACTIVO,cli01272@outlook.com,********
1273,CE,********,Elena Huamán Torres,RESIDENCIAL,2025-10-07,ACTIVO,cli01273@hotmail.com,********
1274,DNI,********,María Castro Huamán,RESIDENCIAL,2023-02-23,ACTIVO,cli01274@hotmail.com,********
1275,CE,********,Sofía Sánchez Sánchez,RESIDENCIAL,2019-04-11,ACTIVO,cli01275@hotmail.com,********
1276,DNI,********,José Vargas Herrera,USUARIO_GENERAL,2022-01-10,ACTIVO,,********
1277,CE,********,Jorge Díaz Huamán,RESIDENCIAL,2020-04-17,ACTIVO,cli01277@gmail.com,********
1278,DNI,********,Rosa Herrera Pérez,RESIDENCIAL,2021-08-15,ACTIVO,cli01278@outlook.com,********
1279,RUC,82497975019,Comercial Rojas S.A.,COMERCIAL,2018-12-25,INACTIVO,,********
1280,RUC,69737815037,Alumbrado Público Villa El Salvador,ALUMBRADO_PUBLICO,2018-01-08,ACTIVO,cli01280@outlook.com,********
1281,DNI,********,Luis García Castro,RESIDENCIAL,2023-07-19,ACTIVO,cli01281@hotmail.com,********
1282,DNI,********,Jorge Lopez Romero,RESIDENCIAL,2021-03-03,INACTIVO,cli01282@outlook.com,********
1283,DNI,********,Flor García Sánchez,RESIDENCIAL,2024-04-11,INACTIVO,cli01283@outlook.com,********
1284,DNI,********,Diego Vargas García,RESIDENCIAL,2020-09-06,ACTIVO,,********
1285,DNI,********,Jorge Salazar Salazar,RESIDENCIAL,2024-02-26,ACTIVO,cli01285@hotmail.com,********
1286,DNI,********,Miguel Huamán Chávez,RESIDENCIAL,2019-11-03,ACTIVO,cli01286@outlook.com,********
1287,DNI,********,Gabriela Díaz Sánchez,RESIDENCIAL,2025-07-13,ACTIVO,cli01287@hotmail.com,********
1288,DNI,********,Rosa Gonzales Gonzales,RESIDENCIAL,2019-01-28,ACTIVO,cli01288@hotmail.com,********
1289,DNI,********,Sofía Pérez Flores,RESIDENCIAL,2020-08-13,ACTIVO,cli01289@outlook.com,********
1290,DNI,********,Rosa Ramírez Rodríguez,RESIDENCIAL,2020-07-07,ACTIVO,cli01290@outlook.com,********
1291,RUC,52583204926,Comercial Flores S.A.C.,COMERCIAL,2022-10-08,ACTIVO,cli01291@hotmail.com,********
1292,RUC,41650185019,Comercial Romero E.I.R.L.,COMERCIAL,2019-05-16,ACTIVO,cli01292@hotmail.com,********
1293,RUC,82982261223,Ministerio de Educación,GOBIERNO,2020-05-31,ACTIVO,,********
1294,DNI,********,Pedro Sánchez Torres,RESIDENCIAL,2018-10-07,ACTIVO,cli01294@gmail.com,********
1295,DNI,********,Carlos Romero Chávez,RESIDENCIAL,2019-12-07,ACTIVO,cli01295@hotmail.com,********
1296,DNI,********,Carmen Ramírez Flores,RESIDENCIAL,2020-10-23,ACTIVO,cli01296@outlook.com,********
1297,RUC,24642952192,Comercial Díaz S.A.,COMERCIAL,2024-08-12,ACTIVO,cli01297@gmail.com,********
1298,DNI,********,Diego Díaz Salazar,RESIDENCIAL,2024-08-06,ACTIVO,cli01298@gmail.com,********
1299,DNI,********,Luis Pérez Mendoza,RESIDENCIAL,2022-12-12,ACTIVO,,********
1300,DNI,********,Flor Salazar Díaz,RESIDENCIAL,2020-09-19,ACTIVO,cli01300@gmail.com,********
1301,DNI,********,Flor Ramírez García,RESIDENCIAL,2021-09-12,ACTIVO,cli01301@gmail.com,********
1302,DNI,********,Carlos Ramírez Torres,RESIDENCIAL,2019-07-09,ACTIVO,,********
1303,CE,********,Carmen Salazar Mendoza,RESIDENCIAL,2022-03-05,ACTIVO,cli01303@outlook.com,********
1304,DNI,********,Gabriela Quispe Castro,RESIDENCIAL,2022-12-12,ACTIVO,cli01304@hotmail.com,********
1305,DNI,********,Diego Sánchez Flores,RESIDENCIAL,2022-12-08,ACTIVO,cli01305@hotmail.com,********
1306,DNI,********,Pedro Ramírez Flores,RESIDENCIAL,2025-04-08,ACTIVO,,********
1307,DNI,********,Lucía García Gonzales,RESIDENCIAL,2021-09-08,ACTIVO,,********
1308,RUC,39059918452,Municipalidad de San Luis,MUNICIPALIDAD,2018-01-11,ACTIVO,cli01308@outlook.com,********
1309,DNI,********,Luis Torres Torres,RESIDENCIAL,2019-10-05,ACTIVO,cli01309@outlook.com,********
1310,DNI,********,Ricardo Flores Rojas,RESIDENCIAL,2019-04-19,ACTIVO,cli01310@hotmail.com,********
1311,DNI,********,Lucía Huamán Gonzales,RESIDENCIAL,2022-03-31,ACTIVO,cli01311@outlook.com,********
1312,DNI,********,Patricia Pérez Huamán,RESIDENCIAL,2021-05-30,ACTIVO,cli01312@outlook.com,********
1313,DNI,********,Jorge Vargas Mendoza,RESIDENCIAL,2025-02-02,ACTIVO,cli01313@gmail.com,********
1314,DNI,********,Flor Flores Rodríguez,RESIDENCIAL,2025-07-08,ACTIVO,,********
1315,DNI,********,Ana Mendoza Sánchez,RESIDENCIAL,2020-12-12,ACTIVO,,********
1316,DNI,********,Alberto Flores Chávez,RESIDENCIAL,2018-09-24,ACTIVO,cli01316@gmail.com,********
1317,CE,********,Patricia Mendoza Torres,RESIDENCIAL,2025-05-19,ACTIVO,cli01317@hotmail.com,********
1318,DNI,********,Alberto Herrera Torres,RESIDENCIAL,2018-05-17,ACTIVO,cli01318@outlook.com,********
1319,DNI,********,José Rodríguez Flores,RESIDENCIAL,2018-04-06,ACTIVO,cli01319@gmail.com,********
1320,RUC,20015996851,Ministerio de Justicia,GOBIERNO,2025-02-11,ACTIVO,cli01320@hotmail.com,********
1321,DNI,********,Flor Sánchez Chávez,RESIDENCIAL,2019-07-15,ACTIVO,,********
1322,DNI,********,Jorge Sánchez Romero,RESIDENCIAL,2025-07-03,ACTIVO,cli01322@outlook.com,********
1323,DNI,********,Alberto Romero Chávez,RESIDENCIAL,2022-01-08,INACTIVO,cli01323@gmail.com,********
1324,DNI,********,Carmen Flores Rodríguez,RESIDENCIAL,2020-02-10,INACTIVO,cli01324@hotmail.com,********
1325,DNI,********,José Rojas Pérez,RESIDENCIAL,2022-01-27,ACTIVO,cli01325@outlook.com,********
1326,DNI,********,Ana Rojas Ramírez,RESIDENCIAL,2020-10-24,ACTIVO,,********
1327,DNI,********,Juan Chávez Rojas,RESIDENCIAL,2022-11-03,ACTIVO,cli01327@gmail.com,********
1328,DNI,********,Lucía Sánchez Herrera,RESIDENCIAL,2018-06-08,ACTIVO,cli01328@outlook.com,********
1329,RUC,41534238601,Ministerio de Justicia,GOBIERNO,2020-05-18,ACTIVO,cli01329@hotmail.com,********
1330,DNI,********,José Huamán Lopez,RESIDENCIAL,2019-11-13,ACTIVO,cli01330@gmail.com,********
1331,DNI,********,Sofía Lopez Mendoza,RESIDENCIAL,2025-08-02,ACTIVO,,********
1332,DNI,********,Ana Herrera Quispe,RESIDENCIAL,2019-06-09,ACTIVO,,********
1333,RUC,93475222995,Comercial Díaz S.A.,COMERCIAL,2024-12-21,ACTIVO,,********
1334,CE,********,Ana Pérez Rojas,RESIDENCIAL,2024-12-21,ACTIVO,,********
1335,RUC,17537883967,Comercial Díaz S.A.,COMERCIAL,2018-09-19,ACTIVO,cli01335@hotmail.com,********
1336,DNI,********,Pedro Salazar Sánchez,RESIDENCIAL,2018-04-06,ACTIVO,cli01336@outlook.com,********
1337,DNI,********,Carlos Mendoza Pérez,RESIDENCIAL,2020-04-06,ACTIVO,,********
1338,DNI,********,Rosa Rojas Castro,RESIDENCIAL,2020-03-12,ACTIVO,cli01338@hotmail.com,********
1339,DNI,********,Ana Lopez Pérez,RESIDENCIAL,2022-04-11,ACTIVO,,********
1340,RUC,29844509097,Comercial Sánchez E.I.R.L.,COMERCIAL,2024-12-28,ACTIVO,cli01340@hotmail.com,********
1341,DNI,********,Flor Salazar Huamán,RESIDENCIAL,2021-04-16,MOROSO,cli01341@hotmail.com,********
1342,DNI,********,Miguel Vargas Ramírez,RESIDENCIAL,2024-01-21,ACTIVO,cli01342@outlook.com,********
1343,DNI,********,Ricardo Huamán Herrera,RESIDENCIAL,2018-06-03,ACTIVO,,********
1344,DNI,********,Flor Vargas Huamán,RESIDENCIAL,2018-05-21,INACTIVO,,********
1345,DNI,********,María Rodríguez Torres,RESIDENCIAL,2025-08-13,ACTIVO,cli01345@gmail.com,********
1346,DNI,********,Ricardo Salazar Sánchez,RESIDENCIAL,2020-11-03,ACTIVO,cli01346@gmail.com,********
1347,RUC,19277486307,Industria Flores S.A.C.,INDUSTRIAL,2020-08-14,INACTIVO,cli01347@gmail.com,********
1348,CE,********,Luis Ramírez Castro,RESIDENCIAL,2024-05-10,ACTIVO,,********
1349,DNI,********,Jorge Mendoza Chávez,RESIDENCIAL,2020-07-07,ACTIVO,cli01349@outlook.com,********
1350,DNI,********,Juan Castro Díaz,RESIDENCIAL,2019-04-30,ACTIVO,cli01350@gmail.com,********
1351,DNI,********,Patricia Salazar Torres,USUARIO_GENERAL,2018-03-07,ACTIVO,,********
1352,DNI,********,José Romero Rodríguez,RESIDENCIAL,2022-06-12,ACTIVO,,********
1353,DNI,********,Lucía Rojas Chávez,RESIDENCIAL,2021-10-18,ACTIVO,cli01353@outlook.com,********
1354,CE,********,Sofía Quispe Herrera,RESIDENCIAL,2020-03-29,ACTIVO,cli01354@outlook.com,********
1355,RUC,79339102203,Municipalidad de Cieneguilla,MUNICIPALIDAD,2018-04-09,ACTIVO,cli01355@outlook.com,********
1356,DNI,********,Miguel Lopez Quispe,RESIDENCIAL,2024-02-27,ACTIVO,,********
1357,DNI,********,Jorge Herrera Rojas,RESIDENCIAL,2022-07-21,ACTIVO,cli01357@outlook.com,********
1358,CE,********,Jorge Chávez Castro,RESIDENCIAL,2025-07-29,ACTIVO,,********
1359,DNI,********,Ricardo Vargas Rojas,RESIDENCIAL,2020-11-11,ACTIVO,cli01359@gmail.com,********
1360,DNI,********,Rosa Lopez Rodríguez,RESIDENCIAL,2021-03-07,ACTIVO,,********
1361,DNI,********,Alberto Flores Pérez,RESIDENCIAL,2025-04-20,ACTIVO,cli01361@hotmail.com,********
1362,RUC,97925518429,Ministerio de Economía y Finanzas,GOBIERNO,2022-05-03,ACTIVO,cli01362@gmail.com,********
1363,RUC,50100105858,Municipalidad de Miraflores,MUNICIPALIDAD,2023-01-28,ACTIVO,,********
1364,DNI,********,Sofía Rojas Díaz,RESIDENCIAL,2018-04-24,ACTIVO,cli01364@outlook.com,********
1365,CE,********,Carlos Chávez Torres,RESIDENCIAL,2025-03-13,ACTIVO,,********
1366,RUC,23774244008,Comercial Vargas S.A.C.,COMERCIAL,2020-07-19,ACTIVO,,********
1367,DNI,********,Alberto Huamán Castro,RESIDENCIAL,2019-06-17,ACTIVO,cli01367@outlook.com,********
1368,DNI,********,Jorge Castro Chávez,RESIDENCIAL,2020-02-18,ACTIVO,,********
1369,DNI,********,María Castro Mendoza,RESIDENCIAL,2020-09-26,ACTIVO,,********
1370,DNI,********,Elena Rodríguez Flores,RESIDENCIAL,2024-04-25,ACTIVO,,********
1371,RUC,41174368207,Servicios Díaz S.A.,OTROS,2019-12-28,ACTIVO,cli01371@hotmail.com,********
1372,DNI,********,José Salazar Vargas,RESIDENCIAL,2021-10-20,ACTIVO,cli01372@gmail.com,********
1373,DNI,********,Miguel Quispe Rojas,RESIDENCIAL,2023-11-21,MOROSO,cli01373@gmail.com,********
1374,RUC,77648734105,Municipalidad de San Juan de Miraflores,MUNICIPALIDAD,2023-02-26,MOROSO,cli01374@gmail.com,********
1375,DNI,********,Carlos Salazar Torres,RESIDENCIAL,2024-07-18,ACTIVO,cli01375@hotmail.com,********
1376,DNI,********,Luis Rodríguez García,RESIDENCIAL,2020-06-04,ACTIVO,cli01376@outlook.com,********
1377,DNI,********,Diego Torres Rodríguez,RESIDENCIAL,2025-06-30,INACTIVO,cli01377@hotmail.com,********
1378,DNI,********,María Torres Castro,RESIDENCIAL,2018-01-09,ACTIVO,,********
1379,RUC,48806187079,Comercial Quispe S.A.C.,COMERCIAL,2018-05-12,ACTIVO,cli01379@gmail.com,********
1380,DNI,********,Luis Pérez Sánchez,RESIDENCIAL,2025-09-25,ACTIVO,cli01380@gmail.com,********
1381,RUC,38882579252,SUNAT,GOBIERNO,2019-12-14,ACTIVO,cli01381@gmail.com,********
1382,DNI,********,Alberto Flores Romero,RESIDENCIAL,2021-08-18,ACTIVO,cli01382@gmail.com,********
1383,DNI,********,Luis García Ramírez,RESIDENCIAL,2021-06-12,ACTIVO,cli01383@outlook.com,********
1384,DNI,********,Juan Huamán Herrera,RESIDENCIAL,2018-04-13,ACTIVO,cli01384@hotmail.com,********
1385,DNI,********,Miguel Castro Salazar,RESIDENCIAL,2019-02-15,INACTIVO,cli01385@hotmail.com,********
1386,DNI,********,Ana Vargas Castro,RESIDENCIAL,2023-10-04,ACTIVO,,********
1387,DNI,********,Miguel Vargas Huamán,RESIDENCIAL,2025-08-02,ACTIVO,cli01387@gmail.com,********
1388,CE,********,Elena Gonzales Castro,RESIDENCIAL,2018-05-03,ACTIVO,cli01388@hotmail.com,********
1389,DNI,********,Elena Ramírez Pérez,RESIDENCIAL,2025-08-14,ACTIVO,cli01389@outlook.com,********
1390,DNI,********,Sofía Díaz Huamán,RESIDENCIAL,2021-07-05,ACTIVO,cli01390@outlook.com,********
1391,DNI,********,Rosa Quispe García,RESIDENCIAL,2019-10-10,ACTIVO,cli01391@outlook.com,********
1392,DNI,********,Lucía Pérez Díaz,USUARIO_GENERAL,2022-06-01,ACTIVO,,********
1393,RUC,35733193068,Industria Torres S.A.,INDUSTRIAL,2022-08-11,ACTIVO,cli01393@outlook.com,********
1394,CE,********,Jorge Torres Huamán,RESIDENCIAL,2019-02-15,ACTIVO,cli01394@gmail.com,********
1395,RUC,74953354649,Comercial Romero S.A.C.,COMERCIAL,2022-11-16,ACTIVO,cli01395@outlook.com,********
1396,DNI,********,Sofía Sánchez Flores,RESIDENCIAL,2025-06-24,ACTIVO,cli01396@hotmail.com,********
1397,DNI,********,Gabriela Lopez Castro,RESIDENCIAL,2024-07-14,ACTIVO,cli01397@outlook.com,********
1398,RUC,32863816934,Municipalidad de Villa María del Triunfo,MUNICIPALIDAD,2020-12-25,ACTIVO,,********
1399,CE,********,Ana Gonzales Salazar,RESIDENCIAL,2021-02-26,INACTIVO,cli01399@gmail.com,********
1400,DNI,********,Gabriela Chávez García,RESIDENCIAL,2021-05-07,ACTIVO,,********
1401,RUC,50697010629,Industria Romero S.A.,INDUSTRIAL,2021-08-17,ACTIVO,cli01401@hotmail.com,********
1402,RUC,12829336826,Industria Quispe E.I.R.L.,INDUSTRIAL,2019-02-11,MOROSO,,********
1403,DNI,********,Rosa Salazar Salazar,RESIDENCIAL,2023-03-09,ACTIVO,cli01403@outlook.com,********
1404,RUC,68102689760,Ministerio de Economía y Finanzas,GOBIERNO,2023-04-25,ACTIVO,,********
1405,DNI,********,Gabriela Pérez Lopez,RESIDENCIAL,2020-06-04,ACTIVO,cli01405@hotmail.com,********
1406,RUC,59202410540,Comercial Salazar E.I.R.L.,COMERCIAL,2018-05-01,ACTIVO,cli01406@hotmail.com,********
1407,DNI,********,Carlos Pérez Ramírez,RESIDENCIAL,2019-02-19,ACTIVO,cli01407@outlook.com,********
1408,DNI,********,Carmen Lopez Chávez,RESIDENCIAL,2022-12-21,ACTIVO,cli01408@outlook.com,********
1409,DNI,********,Carmen Díaz Chávez,RESIDENCIAL,2021-11-02,INACTIVO,cli01409@outlook.com,********
1410,DNI,********,Carmen García Gonzales,RESIDENCIAL,2019-01-05,ACTIVO,cli01410@hotmail.com,********
1411,DNI,********,Carmen Herrera Salazar,RESIDENCIAL,2024-09-17,ACTIVO,cli01411@hotmail.com,********
1412,DNI,********,Pedro Romero Herrera,RESIDENCIAL,2024-09-12,ACTIVO,cli01412@outlook.com,********
1413,RUC,27228168887,Industria Díaz E.I.R.L.,INDUSTRIAL,2020-12-01,ACTIVO,cli01413@hotmail.com,********
1414,DNI,********,Jorge García Rodríguez,RESIDENCIAL,2020-07-08,ACTIVO,cli01414@gmail.com,********
1415,DNI,********,Ricardo Rojas Díaz,RESIDENCIAL,2019-12-07,ACTIVO,cli01415@gmail.com,********
1416,DNI,********,Diego Salazar Mendoza,RESIDENCIAL,2023-05-20,ACTIVO,,********
1417,DNI,********,Jorge Gonzales Rodríguez,RESIDENCIAL,2024-03-05,ACTIVO,cli01417@gmail.com,********
1418,DNI,********,Rosa Rodríguez Ramírez,RESIDENCIAL,2021-03-04,ACTIVO,cli01418@gmail.com,********
1419,CE,********,Sofía Mendoza Pérez,RESIDENCIAL,2025-04-21,ACTIVO,cli01419@outlook.com,********
1420,DNI,********,Alberto Vargas García,RESIDENCIAL,2022-03-15,ACTIVO,cli01420@hotmail.com,********
1421,DNI,********,Lucía Mendoza García,RESIDENCIAL,2023-02-16,ACTIVO,cli01421@gmail.com,********
1422,DNI,********,Juan Flores Sánchez,RESIDENCIAL,2018-09-21,ACTIVO,cli01422@outlook.com,********
1423,DNI,********,Sofía Herrera Vargas,RESIDENCIAL,2023-08-11,ACTIVO,,********
1424,DNI,********,Pedro Díaz Romero,RESIDENCIAL,2021-02-11,ACTIVO,cli01424@outlook.com,********
1425,CE,********,Lucía Vargas García,RESIDENCIAL,2022-02-22,ACTIVO,,********
1426,CE,********,Lucía Torres Flores,RESIDENCIAL,2023-02-23,ACTIVO,cli01426@gmail.com,********
1427,DNI,********,Alberto Gonzales Lopez,RESIDENCIAL,2023-04-22,ACTIVO,cli01427@gmail.com,********
1428,RUC,30034418866,Comercial Pérez E.I.R.L.,COMERCIAL,2023-07-20,ACTIVO,cli01428@outlook.com,********
1429,DNI,********,Flor Vargas Castro,RESIDENCIAL,2019-09-15,ACTIVO,cli01429@gmail.com,********
1430,DNI,********,Carlos Huamán Pérez,RESIDENCIAL,2021-02-17,ACTIVO,cli01430@hotmail.com,********
1431,DNI,********,Juan García Rojas,RESIDENCIAL,2019-07-13,ACTIVO,,********
1432,DNI,********,Lucía Vargas Chávez,RESIDENCIAL,2022-03-06,ACTIVO,,********
1433,DNI,********,José Lopez Herrera,RESIDENCIAL,2018-09-12,ACTIVO,,********
1434,DNI,********,Luis Chávez Castro,RESIDENCIAL,2018-07-13,ACTIVO,cli01434@gmail.com,********
1435,DNI,********,Luis Chávez Gonzales,RESIDENCIAL,2023-11-13,ACTIVO,cli01435@gmail.com,********
1436,RUC,68705663653,Industria Lopez E.I.R.L.,INDUSTRIAL,2025-08-01,ACTIVO,cli01436@outlook.com,********
1437,CE,********,Lucía García Romero,RESIDENCIAL,2025-01-20,ACTIVO,cli01437@hotmail.com,********
1438,RUC,27826188132,Comercial Lopez S.A.,COMERCIAL,2022-05-05,ACTIVO,cli01438@outlook.com,********
1439,DNI,********,Jorge Ramírez Ramírez,RESIDENCIAL,2020-03-05,ACTIVO,,********
1440,RUC,92898437721,Comercial Sánchez E.I.R.L.,COMERCIAL,2025-02-02,ACTIVO,,********
1441,DNI,********,Alberto Pérez Castro,RESIDENCIAL,2019-06-08,ACTIVO,cli01441@gmail.com,********
1442,CE,********,José Mendoza Vargas,RESIDENCIAL,2021-04-19,ACTIVO,cli01442@gmail.com,********
1443,DNI,********,Patricia Vargas Huamán,RESIDENCIAL,2021-12-26,ACTIVO,,********
1444,DNI,********,Alberto Gonzales Rodríguez,RESIDENCIAL,2022-07-02,ACTIVO,cli01444@hotmail.com,********
1445,DNI,********,Jorge Díaz Sánchez,RESIDENCIAL,2025-05-17,ACTIVO,cli01445@outlook.com,********
1446,DNI,********,Alberto Flores Rojas,RESIDENCIAL,2025-08-05,ACTIVO,cli01446@gmail.com,********
1447,DNI,********,Juan Salazar Castro,RESIDENCIAL,2018-03-02,ACTIVO,cli01447@outlook.com,********
1448,DNI,********,José Mendoza Huamán,RESIDENCIAL,2019-09-17,INACTIVO,,********
1449,DNI,********,Lucía Díaz Lopez,RESIDENCIAL,2024-10-27,ACTIVO,cli01449@hotmail.com,********
1450,RUC,80875911035,Comercial Castro S.A.C.,COMERCIAL,2023-06-18,ACTIVO,cli01450@outlook.com,********
1451,DNI,********,Patricia Vargas Gonzales,RESIDENCIAL,2023-06-02,ACTIVO,,********
1452,DNI,********,Jorge Torres Gonzales,RESIDENCIAL,2022-03-25,ACTIVO,cli01452@outlook.com,********
1453,DNI,********,Carmen Rojas García,RESIDENCIAL,2022-04-26,ACTIVO,,********
1454,DNI,********,Ricardo Huamán Castro,RESIDENCIAL,2018-07-31,ACTIVO,cli01454@gmail.com,********
1455,CE,********,Luis Castro Torres,RESIDENCIAL,2023-03-20,ACTIVO,cli01455@hotmail.com,********
1456,RUC,94591997353,Comercial Díaz S.A.C.,COMERCIAL,2020-08-03,ACTIVO,,********
1457,DNI,********,Jorge Vargas Sánchez,RESIDENCIAL,2023-02-12,ACTIVO,cli01457@outlook.com,********
1458,RUC,44775362438,Ministerio de Salud,GOBIERNO,2021-01-02,ACTIVO,cli01458@hotmail.com,********
1459,DNI,********,María Castro Torres,RESIDENCIAL,2023-12-01,INACTIVO,,********
1460,DNI,********,Ana Sánchez Quispe,RESIDENCIAL,2019-10-10,INACTIVO,cli01460@outlook.com,********
1461,CE,********,Ricardo Quispe Rodríguez,RESIDENCIAL,2020-10-06,ACTIVO,cli01461@hotmail.com,********
1462,DNI,********,Elena Díaz Herrera,RESIDENCIAL,2020-11-30,ACTIVO,,********
1463,DNI,********,Pedro Pérez Gonzales,RESIDENCIAL,2025-03-04,ACTIVO,cli01463@gmail.com,********
1464,CE,********,Luis Gonzales Ramírez,RESIDENCIAL,2019-01-08,ACTIVO,cli01464@gmail.com,********
1465,DNI,********,Miguel Quispe Vargas,RESIDENCIAL,2019-11-04,ACTIVO,cli01465@hotmail.com,********
1466,DNI,********,Patricia Huamán Pérez,RESIDENCIAL,2019-09-07,ACTIVO,,********
1467,CE,********,María Chávez Sánchez,RESIDENCIAL,2024-11-24,ACTIVO,cli01467@gmail.com,********
1468,DNI,********,Pedro Chávez Mendoza,RESIDENCIAL,2020-01-14,ACTIVO,,********
1469,DNI,********,Juan Rodríguez Salazar,RESIDENCIAL,2023-02-19,ACTIVO,cli01469@hotmail.com,********
1470,RUC,97558103856,Municipalidad de Ate,MUNICIPALIDAD,2024-12-31,ACTIVO,cli01470@hotmail.com,********
1471,DNI,********,Pedro Rodríguez Flores,RESIDENCIAL,2025-04-21,ACTIVO,cli01471@gmail.com,********
1472,RUC,34848155116,Comercial Torres S.A.C.,COMERCIAL,2021-03-05,ACTIVO,cli01472@outlook.com,********
1473,DNI,********,Juan Romero Díaz,RESIDENCIAL,2018-02-15,ACTIVO,,********
1474,DNI,********,Patricia Sánchez Salazar,RESIDENCIAL,2023-01-23,ACTIVO,cli01474@gmail.com,********
1475,DNI,********,José Vargas Quispe,RESIDENCIAL,2022-10-25,ACTIVO,,********
1476,DNI,********,Sofía Torres Pérez,RESIDENCIAL,2018-02-28,ACTIVO,cli01476@gmail.com,********
1477,DNI,********,Jorge Pérez Rojas,RESIDENCIAL,2025-06-29,ACTIVO,cli01477@gmail.com,********
1478,RUC,42501401747,Alumbrado Público Pucusana,ALUMBRADO_PUBLICO,2025-03-07,ACTIVO,,********
1479,DNI,********,Patricia Flores Sánchez,RESIDENCIAL,2025-05-01,ACTIVO,cli01479@hotmail.com,********
1480,DNI,********,Rosa Rodríguez Rojas,RESIDENCIAL,2025-06-27,ACTIVO,cli01480@outlook.com,********
1481,DNI,********,Sofía Gonzales Sánchez,RESIDENCIAL,2020-11-01,MOROSO,cli01481@gmail.com,********
1482,DNI,********,María Romero Pérez,RESIDENCIAL,2025-05-30,ACTIVO,cli01482@outlook.com,********
1483,DNI,********,Elena Díaz Huamán,RESIDENCIAL,2022-11-03,ACTIVO,cli01483@hotmail.com,********
1484,DNI,********,Elena Torres Quispe,RESIDENCIAL,2025-10-18,ACTIVO,cli01484@gmail.com,********
1485,DNI,********,Jorge Salazar Sánchez,RESIDENCIAL,2018-01-29,ACTIVO,cli01485@outlook.com,********
1486,DNI,********,José Ramírez Salazar,RESIDENCIAL,2018-12-15,ACTIVO,cli01486@gmail.com,********
1487,DNI,********,Alberto Torres Torres,RESIDENCIAL,2022-12-04,ACTIVO,,********
1488,DNI,********,Luis Díaz Vargas,RESIDENCIAL,2018-03-03,INACTIVO,cli01488@gmail.com,********
1489,RUC,27308788698,Ministerio de Justicia,GOBIERNO,2021-03-08,ACTIVO,cli01489@gmail.com,********
1490,DNI,********,María Quispe Ramírez,RESIDENCIAL,2019-04-15,INACTIVO,,********
1491,DNI,********,Lucía Flores Ramírez,RESIDENCIAL,2020-04-17,ACTIVO,cli01491@gmail.com,********
1492,DNI,********,María Mendoza Vargas,RESIDENCIAL,2018-03-14,ACTIVO,,********
1493,DNI,********,Jorge Herrera Vargas,RESIDENCIAL,2018-02-18,ACTIVO,cli01493@gmail.com,********
1494,DNI,********,Luis Salazar Chávez,RESIDENCIAL,2022-11-10,INACTIVO,cli01494@hotmail.com,********
1495,DNI,********,Patricia Rojas Díaz,RESIDENCIAL,2019-11-17,ACTIVO,cli01495@hotmail.com,********
