id_cliente,tipo_cliente,DNI,Celular,Email,id_ubicacion,fecha_alta,estado_cliente
2624,Residencial,43XXXX17,917XXX756,cliente02624***@correo.com,29,2021-05-05,ACTIVO
2625,Residencial,21XXXX31,992XXX692,cliente02625***@correo.com,29,2024-05-21,ACTIVO
2626,Comercial,62XXXX29,930XXX587,cliente02626***@correo.com,21,2019-03-20,ACTIVO
2627,Residencial,52XXXX10,984XXX511,cliente02627***@correo.com,35,2024-09-24,ACTIVO
2628,Comercial,40XXXX96,985XXX212,cliente02628***@correo.com,4,2022-09-28,ACTIVO
2629,Residencial,57XXXX50,999XXX198,cliente02629***@correo.com,33,2024-07-21,ACTIVO
2630,Residencial,74XXXX95,927XXX158,cliente02630***@correo.com,33,2019-08-04,ACTIVO
2631,Residencial,29XXXX69,915XXX726,cliente02631***@correo.com,15,2021-05-05,ACTIVO
2632,Residencial,26XXXX17,963XXX297,cliente02632***@correo.com,4,2021-05-15,ACTIVO
2633,Residencial,43XXXX05,990XXX611,cliente02633***@correo.com,13,2022-05-08,ACTIVO
2634,Comercial,96XXXX28,917XXX929,cliente02634***@correo.com,43,2023-12-11,ACTIVO
2635,Residencial,58XXXX95,982XXX857,cliente02635***@correo.com,2,2019-11-04,ACTIVO
2636,Comercial,70XXXX64,947XXX335,cliente02636***@correo.com,9,2024-03-07,ACTIVO
2637,Residencial,66XXXX24,953XXX681,cliente02637***@correo.com,40,2021-08-02,ACTIVO
2638,Residencial,53XXXX86,949XXX520,cliente02638***@correo.com,26,2019-08-25,ACTIVO
2639,Residencial,94XXXX56,936XXX227,cliente02639***@correo.com,29,2021-01-29,ACTIVO
2640,Residencial,69XXXX00,984XXX055,cliente02640***@correo.com,9,2020-10-22,ACTIVO
2641,Comercial,43XXXX35,936XXX504,cliente02641***@correo.com,29,2019-11-17,ACTIVO
2642,Residencial,80XXXX65,995XXX941,cliente02642***@correo.com,38,2023-05-12,ACTIVO
2643,Residencial,50XXXX71,900XXX801,cliente02643***@correo.com,29,2018-08-26,ACTIVO
2644,Residencial,10XXXX23,991XXX480,cliente02644***@correo.com,26,2018-11-01,SUSPENDIDO
2645,Residencial,59XXXX87,941XXX056,cliente02645***@correo.com,26,2018-05-28,ACTIVO
2646,Residencial,43XXXX82,946XXX772,cliente02646***@correo.com,15,2023-03-20,ACTIVO
2647,Residencial,11XXXX87,968XXX959,cliente02647***@correo.com,15,2020-10-13,ACTIVO
2648,Residencial,60XXXX72,978XXX534,cliente02648***@correo.com,30,2019-09-26,ACTIVO
2649,Residencial,86XXXX62,989XXX394,cliente02649***@correo.com,16,2024-02-25,ACTIVO
2650,Residencial,66XXXX90,967XXX730,cliente02650***@correo.com,11,2021-06-19,ACTIVO
2651,Residencial,14XXXX96,977XXX806,cliente02651***@correo.com,7,2024-01-16,ACTIVO
2652,Residencial,59XXXX08,912XXX597,cliente02652***@correo.com,15,2018-05-04,ACTIVO
2653,Comercial,43XXXX77,953XXX018,cliente02653***@correo.com,38,2022-10-30,ACTIVO
2654,Residencial,78XXXX16,937XXX055,cliente02654***@correo.com,29,2024-02-06,ACTIVO
2655,Residencial,41XXXX55,942XXX014,cliente02655***@correo.com,5,2018-05-12,ACTIVO
2656,Residencial,99XXXX21,958XXX791,cliente02656***@correo.com,39,2023-07-11,ACTIVO
2657,Residencial,77XXXX92,912XXX463,cliente02657***@correo.com,28,2019-04-02,ACTIVO
2658,Gobierno,31XXXX88,988XXX944,cliente02658***@correo.com,15,2024-04-02,ACTIVO
2659,Residencial,57XXXX58,981XXX149,cliente02659***@correo.com,26,2024-09-05,ACTIVO
2660,Residencial,83XXXX20,987XXX147,cliente02660***@correo.com,12,2024-08-03,ACTIVO
2661,Residencial,66XXXX77,912XXX324,cliente02661***@correo.com,7,2023-03-30,ACTIVO
2662,Residencial,64XXXX00,910XXX085,cliente02662***@correo.com,15,2018-02-26,ACTIVO
2663,Residencial,15XXXX56,938XXX127,cliente02663***@correo.com,7,2022-11-14,ACTIVO
2664,Residencial,98XXXX80,990XXX112,cliente02664***@correo.com,7,2023-04-24,ACTIVO
2665,Residencial,66XXXX26,943XXX919,cliente02665***@correo.com,12,2024-05-27,ACTIVO
2666,Residencial,16XXXX47,939XXX105,cliente02666***@correo.com,15,2018-05-25,ACTIVO
2667,Residencial,48XXXX23,912XXX938,cliente02667***@correo.com,26,2018-06-27,ACTIVO
2668,Residencial,24XXXX15,924XXX237,cliente02668***@correo.com,28,2023-01-01,ACTIVO
2669,Residencial,54XXXX25,930XXX773,cliente02669***@correo.com,26,2020-06-17,ACTIVO
2670,Residencial,58XXXX49,949XXX079,cliente02670***@correo.com,13,2021-04-08,ACTIVO
2671,Residencial,94XXXX05,917XXX992,cliente02671***@correo.com,7,2021-11-06,ACTIVO
2672,Residencial,69XXXX50,909XXX923,cliente02672***@correo.com,8,2019-12-19,ACTIVO
2673,Residencial,19XXXX62,910XXX919,cliente02673***@correo.com,9,2023-01-03,ACTIVO
2674,Residencial,35XXXX38,912XXX638,cliente02674***@correo.com,39,2023-06-12,ACTIVO
2675,Residencial,62XXXX01,946XXX497,cliente02675***@correo.com,15,2018-08-04,ACTIVO
2676,Residencial,95XXXX95,929XXX101,cliente02676***@correo.com,26,2019-08-13,ACTIVO
2677,Residencial,15XXXX79,916XXX469,cliente02677***@correo.com,13,2023-12-12,ACTIVO
2678,Residencial,89XXXX36,927XXX840,cliente02678***@correo.com,9,2021-12-26,ACTIVO
2679,Residencial,82XXXX37,972XXX577,cliente02679***@correo.com,15,2021-11-01,ACTIVO
2680,Industrial,58XXXX11,921XXX363,cliente02680***@correo.com,28,2020-02-10,ACTIVO
2681,Residencial,73XXXX48,936XXX248,cliente02681***@correo.com,26,2024-03-23,ACTIVO
2682,Residencial,46XXXX54,987XXX472,cliente02682***@correo.com,7,2018-05-30,INACTIVO
2683,Residencial,47XXXX36,980XXX416,cliente02683***@correo.com,26,2018-12-25,ACTIVO
2684,Residencial,26XXXX17,938XXX423,cliente02684***@correo.com,13,2023-01-06,ACTIVO
2685,Alumbrado Público,11XXXX22,996XXX792,cliente02685***@correo.com,41,2022-09-11,ACTIVO
2686,Residencial,17XXXX41,937XXX170,cliente02686***@correo.com,26,2023-10-17,ACTIVO
2687,Residencial,65XXXX82,908XXX538,cliente02687***@correo.com,29,2019-08-15,ACTIVO
2688,Residencial,28XXXX52,925XXX079,cliente02688***@correo.com,20,2024-05-07,ACTIVO
2689,Residencial,30XXXX49,973XXX121,cliente02689***@correo.com,25,2019-12-08,ACTIVO
2690,Comercial,85XXXX72,979XXX057,cliente02690***@correo.com,29,2018-04-14,ACTIVO
2691,Residencial,84XXXX42,979XXX841,cliente02691***@correo.com,7,2024-04-14,ACTIVO
2692,Residencial,95XXXX22,968XXX482,cliente02692***@correo.com,4,2019-10-16,ACTIVO
2693,Residencial,93XXXX62,915XXX575,cliente02693***@correo.com,7,2020-06-02,ACTIVO
2694,Residencial,76XXXX57,951XXX668,cliente02694***@correo.com,31,2021-12-28,ACTIVO
2695,Residencial,45XXXX80,992XXX862,cliente02695***@correo.com,7,2021-02-03,ACTIVO
2696,Residencial,89XXXX13,916XXX623,cliente02696***@correo.com,23,2024-05-24,ACTIVO
2697,Industrial,38XXXX21,969XXX063,cliente02697***@correo.com,26,2021-02-05,ACTIVO
2698,Residencial,29XXXX79,970XXX475,cliente02698***@correo.com,9,2022-03-14,ACTIVO
2699,Residencial,22XXXX08,922XXX665,cliente02699***@correo.com,30,2019-03-01,ACTIVO
2700,Residencial,12XXXX16,988XXX700,cliente02700***@correo.com,40,2021-11-10,ACTIVO
2701,Residencial,10XXXX52,919XXX400,cliente02701***@correo.com,25,2024-04-21,ACTIVO
2702,Residencial,41XXXX67,981XXX702,cliente02702***@correo.com,9,2023-03-14,ACTIVO
2703,Residencial,21XXXX90,902XXX066,cliente02703***@correo.com,40,2023-06-10,ACTIVO
2704,Residencial,14XXXX60,922XXX083,cliente02704***@correo.com,26,2023-04-08,ACTIVO
2705,Residencial,78XXXX97,930XXX274,cliente02705***@correo.com,4,2019-03-22,ACTIVO
2706,Residencial,95XXXX27,910XXX747,cliente02706***@correo.com,42,2019-08-11,ACTIVO
2707,Residencial,38XXXX73,905XXX382,cliente02707***@correo.com,28,2020-08-24,ACTIVO
2708,Residencial,90XXXX58,998XXX161,cliente02708***@correo.com,6,2020-05-15,ACTIVO
2709,Residencial,76XXXX82,907XXX344,cliente02709***@correo.com,40,2024-08-18,ACTIVO
2710,Residencial,71XXXX26,990XXX831,cliente02710***@correo.com,39,2024-02-12,ACTIVO
2711,Residencial,13XXXX40,974XXX468,cliente02711***@correo.com,15,2021-07-19,ACTIVO
2712,Residencial,50XXXX72,913XXX473,cliente02712***@correo.com,19,2020-08-03,ACTIVO
2713,Alumbrado Público,49XXXX63,928XXX945,cliente02713***@correo.com,15,2020-02-10,ACTIVO
2714,Residencial,84XXXX87,913XXX991,cliente02714***@correo.com,40,2021-01-19,ACTIVO
2715,Industrial,21XXXX10,953XXX410,cliente02715***@correo.com,40,2022-11-27,ACTIVO
2716,Residencial,53XXXX36,937XXX514,cliente02716***@correo.com,28,2019-06-20,ACTIVO
2717,Residencial,98XXXX77,989XXX675,cliente02717***@correo.com,16,2020-08-25,ACTIVO
2718,Residencial,23XXXX58,902XXX580,cliente02718***@correo.com,43,2020-08-31,ACTIVO
2719,Residencial,78XXXX76,995XXX919,cliente02719***@correo.com,43,2020-03-30,ACTIVO
2720,Residencial,15XXXX42,985XXX328,cliente02720***@correo.com,34,2020-04-19,ACTIVO
2721,Comercial,64XXXX57,930XXX126,cliente02721***@correo.com,9,2021-04-03,ACTIVO
2722,Residencial,30XXXX91,986XXX496,cliente02722***@correo.com,20,2022-10-14,ACTIVO
2723,Residencial,98XXXX79,925XXX564,cliente02723***@correo.com,15,2024-11-25,ACTIVO
2724,Residencial,61XXXX74,997XXX727,cliente02724***@correo.com,43,2018-03-14,ACTIVO
2725,Residencial,23XXXX31,921XXX142,cliente02725***@correo.com,23,2024-03-30,ACTIVO
2726,Residencial,13XXXX68,930XXX422,cliente02726***@correo.com,9,2024-09-24,ACTIVO
2727,Residencial,48XXXX53,944XXX585,cliente02727***@correo.com,15,2024-02-21,ACTIVO
2728,Residencial,24XXXX11,993XXX098,cliente02728***@correo.com,29,2021-03-28,ACTIVO
2729,Residencial,64XXXX20,943XXX825,cliente02729***@correo.com,43,2020-06-06,ACTIVO
2730,Residencial,19XXXX20,907XXX401,cliente02730***@correo.com,7,2024-01-02,ACTIVO
2731,Residencial,29XXXX64,926XXX637,cliente02731***@correo.com,19,2023-06-23,ACTIVO
2732,Comercial,39XXXX69,992XXX585,cliente02732***@correo.com,9,2018-06-09,ACTIVO
2733,Residencial,59XXXX78,908XXX299,cliente02733***@correo.com,38,2020-08-22,ACTIVO
2734,Industrial,76XXXX18,948XXX780,cliente02734***@correo.com,38,2024-12-11,ACTIVO
2735,Residencial,87XXXX15,953XXX032,cliente02735***@correo.com,7,2024-05-04,ACTIVO
2736,Residencial,57XXXX18,913XXX633,cliente02736***@correo.com,28,2022-09-01,ACTIVO
2737,Residencial,67XXXX72,944XXX171,cliente02737***@correo.com,32,2020-02-28,ACTIVO
2738,Residencial,89XXXX11,977XXX796,cliente02738***@correo.com,28,2020-03-23,ACTIVO
2739,Comercial,46XXXX80,957XXX866,cliente02739***@correo.com,4,2021-09-01,ACTIVO
2740,Residencial,83XXXX04,962XXX203,cliente02740***@correo.com,3,2022-08-22,ACTIVO
2741,Residencial,66XXXX78,952XXX411,cliente02741***@correo.com,28,2023-10-22,ACTIVO
2742,Residencial,75XXXX48,975XXX554,cliente02742***@correo.com,30,2023-01-23,ACTIVO
2743,Residencial,21XXXX98,983XXX045,cliente02743***@correo.com,15,2021-06-20,ACTIVO
2744,Residencial,68XXXX21,972XXX491,cliente02744***@correo.com,3,2018-12-23,ACTIVO
2745,Comercial,55XXXX48,988XXX149,cliente02745***@correo.com,28,2024-09-20,ACTIVO
2746,Residencial,86XXXX94,984XXX149,cliente02746***@correo.com,29,2021-01-17,ACTIVO
2747,Residencial,38XXXX84,985XXX198,cliente02747***@correo.com,30,2024-06-28,ACTIVO
2748,Residencial,94XXXX10,906XXX311,cliente02748***@correo.com,5,2024-01-04,ACTIVO
2749,Residencial,41XXXX04,998XXX034,cliente02749***@correo.com,3,2019-12-27,ACTIVO
2750,Residencial,30XXXX50,965XXX868,cliente02750***@correo.com,13,2024-06-25,ACTIVO
2751,Residencial,21XXXX82,968XXX837,cliente02751***@correo.com,29,2024-07-28,ACTIVO
2752,Residencial,50XXXX48,931XXX511,cliente02752***@correo.com,5,2018-05-30,ACTIVO
2753,Residencial,18XXXX67,944XXX274,cliente02753***@correo.com,5,2021-07-17,ACTIVO
2754,Residencial,23XXXX59,945XXX924,cliente02754***@correo.com,36,2024-01-18,ACTIVO
2755,Residencial,43XXXX87,960XXX782,cliente02755***@correo.com,35,2024-08-10,ACTIVO
2756,Residencial,45XXXX74,942XXX751,cliente02756***@correo.com,15,2018-10-29,ACTIVO
2757,Residencial,85XXXX95,947XXX685,cliente02757***@correo.com,9,2022-06-19,ACTIVO
2758,Residencial,45XXXX76,955XXX168,cliente02758***@correo.com,7,2021-06-29,ACTIVO
2759,Residencial,65XXXX39,976XXX128,cliente02759***@correo.com,16,2020-05-14,ACTIVO
2760,Residencial,73XXXX03,962XXX279,cliente02760***@correo.com,19,2020-10-13,ACTIVO
2761,Residencial,92XXXX92,947XXX342,cliente02761***@correo.com,22,2023-03-26,ACTIVO
2762,Residencial,41XXXX92,988XXX331,cliente02762***@correo.com,43,2019-08-02,ACTIVO
2763,Residencial,42XXXX76,951XXX165,cliente02763***@correo.com,39,2019-12-16,ACTIVO
2764,Residencial,30XXXX51,903XXX858,cliente02764***@correo.com,3,2024-02-12,ACTIVO
2765,Residencial,96XXXX04,968XXX119,cliente02765***@correo.com,9,2018-11-22,ACTIVO
2766,Residencial,73XXXX47,925XXX388,cliente02766***@correo.com,43,2020-07-22,ACTIVO
2767,Residencial,17XXXX98,944XXX189,cliente02767***@correo.com,22,2022-07-13,ACTIVO
2768,Residencial,26XXXX61,929XXX903,cliente02768***@correo.com,35,2020-09-07,ACTIVO
2769,Alumbrado Público,40XXXX89,956XXX608,cliente02769***@correo.com,40,2020-05-05,ACTIVO
2770,Residencial,60XXXX53,939XXX692,cliente02770***@correo.com,19,2018-09-03,ACTIVO
2771,Residencial,76XXXX86,933XXX222,cliente02771***@correo.com,5,2022-01-14,ACTIVO
2772,Residencial,89XXXX71,900XXX736,cliente02772***@correo.com,40,2022-07-23,ACTIVO
2773,Residencial,55XXXX35,912XXX780,cliente02773***@correo.com,29,2019-11-02,ACTIVO
2774,Residencial,68XXXX13,961XXX146,cliente02774***@correo.com,13,2022-02-18,ACTIVO
2775,Residencial,69XXXX72,976XXX296,cliente02775***@correo.com,4,2021-08-26,ACTIVO
2776,Residencial,76XXXX94,964XXX671,cliente02776***@correo.com,28,2018-12-31,ACTIVO
2777,Residencial,93XXXX74,983XXX156,cliente02777***@correo.com,15,2019-03-01,ACTIVO
2778,Gobierno,65XXXX92,918XXX104,cliente02778***@correo.com,4,2019-11-04,ACTIVO
2779,Residencial,16XXXX24,940XXX547,cliente02779***@correo.com,38,2020-07-05,ACTIVO
2780,Residencial,25XXXX84,955XXX528,cliente02780***@correo.com,15,2020-02-13,ACTIVO
2781,Residencial,78XXXX27,911XXX084,cliente02781***@correo.com,7,2019-05-18,ACTIVO
2782,Residencial,98XXXX63,944XXX518,cliente02782***@correo.com,18,2020-02-02,ACTIVO
2783,Residencial,55XXXX67,942XXX753,cliente02783***@correo.com,7,2020-07-09,ACTIVO
2784,Residencial,84XXXX82,970XXX100,cliente02784***@correo.com,43,2023-03-25,ACTIVO
2785,Residencial,53XXXX29,945XXX671,cliente02785***@correo.com,39,2020-01-29,ACTIVO
2786,Residencial,43XXXX42,911XXX136,cliente02786***@correo.com,9,2018-11-23,ACTIVO
2787,Residencial,31XXXX66,916XXX492,cliente02787***@correo.com,30,2022-02-16,ACTIVO
2788,Residencial,60XXXX43,971XXX265,cliente02788***@correo.com,39,2022-09-02,ACTIVO
2789,Residencial,99XXXX28,977XXX151,cliente02789***@correo.com,26,2019-05-25,ACTIVO
2790,Residencial,96XXXX56,905XXX651,cliente02790***@correo.com,15,2020-06-07,ACTIVO
2791,Comercial,68XXXX75,978XXX129,cliente02791***@correo.com,42,2024-06-19,ACTIVO
2792,Residencial,46XXXX62,924XXX507,cliente02792***@correo.com,22,2024-03-12,ACTIVO
2793,Residencial,77XXXX81,990XXX135,cliente02793***@correo.com,15,2023-02-22,ACTIVO
2794,Residencial,66XXXX32,963XXX754,cliente02794***@correo.com,15,2023-09-22,ACTIVO
2795,Residencial,67XXXX90,933XXX364,cliente02795***@correo.com,43,2021-09-04,ACTIVO
2796,Residencial,65XXXX54,938XXX231,cliente02796***@correo.com,15,2020-08-27,ACTIVO
2797,Residencial,29XXXX79,949XXX014,cliente02797***@correo.com,32,2023-01-03,ACTIVO
2798,Residencial,28XXXX02,961XXX318,cliente02798***@correo.com,19,2020-03-11,ACTIVO
2799,Residencial,71XXXX79,917XXX640,cliente02799***@correo.com,3,2019-02-24,ACTIVO
2800,Residencial,78XXXX46,981XXX905,cliente02800***@correo.com,15,2021-04-05,ACTIVO
2801,Residencial,38XXXX87,951XXX035,cliente02801***@correo.com,5,2023-04-13,ACTIVO
2802,Comercial,19XXXX32,925XXX062,cliente02802***@correo.com,8,2019-02-11,ACTIVO
2803,Residencial,99XXXX21,954XXX388,cliente02803***@correo.com,37,2019-09-27,ACTIVO
2804,Residencial,74XXXX90,984XXX469,cliente02804***@correo.com,39,2019-05-18,ACTIVO
2805,Comercial,73XXXX91,906XXX443,cliente02805***@correo.com,7,2024-09-25,ACTIVO
2806,Residencial,61XXXX85,901XXX050,cliente02806***@correo.com,30,2019-11-02,ACTIVO
2807,Comercial,66XXXX46,953XXX003,cliente02807***@correo.com,26,2022-01-05,ACTIVO
2808,Residencial,22XXXX70,975XXX122,cliente02808***@correo.com,9,2020-07-23,ACTIVO
2809,Residencial,14XXXX44,997XXX923,cliente02809***@correo.com,3,2018-03-23,ACTIVO
2810,Residencial,46XXXX91,966XXX294,cliente02810***@correo.com,13,2023-05-28,ACTIVO
2811,Residencial,27XXXX67,906XXX310,cliente02811***@correo.com,9,2020-03-20,ACTIVO
2812,Residencial,85XXXX77,940XXX350,cliente02812***@correo.com,28,2021-11-09,ACTIVO
2813,Residencial,19XXXX81,991XXX911,cliente02813***@correo.com,40,2022-01-29,ACTIVO
2814,Residencial,10XXXX50,941XXX151,cliente02814***@correo.com,21,2022-01-18,ACTIVO
2815,Residencial,54XXXX49,920XXX183,cliente02815***@correo.com,9,2021-04-05,ACTIVO
2816,Residencial,91XXXX80,982XXX741,cliente02816***@correo.com,7,2023-02-03,ACTIVO
2817,Residencial,81XXXX42,913XXX508,cliente02817***@correo.com,39,2021-11-11,ACTIVO
2818,Residencial,18XXXX79,943XXX928,cliente02818***@correo.com,19,2018-01-13,ACTIVO
2819,Residencial,64XXXX14,948XXX833,cliente02819***@correo.com,26,2024-07-30,ACTIVO
2820,Comercial,25XXXX39,990XXX696,cliente02820***@correo.com,41,2018-04-21,ACTIVO
2821,Residencial,44XXXX85,904XXX646,cliente02821***@correo.com,41,2023-05-12,ACTIVO
2822,Residencial,76XXXX63,998XXX160,cliente02822***@correo.com,15,2024-05-02,ACTIVO
2823,Residencial,62XXXX90,912XXX652,cliente02823***@correo.com,9,2020-03-26,ACTIVO
2824,Industrial,18XXXX32,906XXX492,cliente02824***@correo.com,7,2023-07-12,ACTIVO
2825,Residencial,24XXXX88,997XXX249,cliente02825***@correo.com,33,2019-12-13,ACTIVO
2826,Residencial,90XXXX57,917XXX639,cliente02826***@correo.com,38,2024-01-27,ACTIVO
2827,Residencial,35XXXX00,994XXX031,cliente02827***@correo.com,5,2019-12-20,ACTIVO
2828,Residencial,58XXXX31,977XXX143,cliente02828***@correo.com,10,2024-10-27,ACTIVO
2829,Comercial,70XXXX24,959XXX335,cliente02829***@correo.com,12,2024-01-14,ACTIVO
2830,Residencial,19XXXX25,956XXX440,cliente02830***@correo.com,39,2021-06-13,ACTIVO
2831,Residencial,21XXXX16,909XXX515,cliente02831***@correo.com,19,2024-08-14,ACTIVO
2832,Industrial,67XXXX02,949XXX371,cliente02832***@correo.com,13,2024-12-25,ACTIVO
2833,Residencial,89XXXX02,927XXX708,cliente02833***@correo.com,13,2018-10-09,ACTIVO
2834,Residencial,52XXXX99,994XXX748,cliente02834***@correo.com,19,2020-11-15,ACTIVO
2835,Residencial,41XXXX35,949XXX906,cliente02835***@correo.com,38,2023-06-06,ACTIVO
2836,Residencial,19XXXX84,913XXX688,cliente02836***@correo.com,26,2024-01-25,ACTIVO
2837,Residencial,64XXXX70,989XXX798,cliente02837***@correo.com,9,2022-11-17,ACTIVO
2838,Residencial,61XXXX50,991XXX485,cliente02838***@correo.com,16,2022-02-15,ACTIVO
2839,Residencial,76XXXX63,924XXX870,cliente02839***@correo.com,15,2018-08-09,ACTIVO
2840,Residencial,31XXXX19,906XXX003,cliente02840***@correo.com,3,2020-12-25,ACTIVO
2841,Residencial,83XXXX20,998XXX444,cliente02841***@correo.com,9,2021-05-14,INACTIVO
2842,Residencial,42XXXX49,984XXX355,cliente02842***@correo.com,19,2018-09-15,ACTIVO
2843,Residencial,84XXXX80,970XXX389,cliente02843***@correo.com,43,2020-01-25,ACTIVO
2844,Residencial,52XXXX02,981XXX255,cliente02844***@correo.com,3,2023-12-22,ACTIVO
2845,Residencial,28XXXX35,983XXX046,cliente02845***@correo.com,9,2023-02-03,ACTIVO
2846,Residencial,39XXXX45,955XXX657,cliente02846***@correo.com,7,2021-08-15,INACTIVO
2847,Residencial,79XXXX84,939XXX631,cliente02847***@correo.com,29,2021-07-28,ACTIVO
2848,Residencial,35XXXX56,922XXX918,cliente02848***@correo.com,15,2022-07-27,ACTIVO
2849,Residencial,66XXXX78,912XXX740,cliente02849***@correo.com,17,2019-02-12,ACTIVO
2850,Residencial,59XXXX88,983XXX185,cliente02850***@correo.com,26,2018-05-29,ACTIVO
2851,Residencial,85XXXX55,983XXX153,cliente02851***@correo.com,9,2021-12-14,ACTIVO
2852,Residencial,93XXXX42,911XXX904,cliente02852***@correo.com,7,2024-12-23,ACTIVO
2853,Residencial,55XXXX61,962XXX186,cliente02853***@correo.com,32,2022-12-15,ACTIVO
2854,Residencial,39XXXX24,938XXX829,cliente02854***@correo.com,30,2022-08-14,ACTIVO
2855,Residencial,68XXXX57,932XXX271,cliente02855***@correo.com,28,2020-05-31,ACTIVO
2856,Comercial,68XXXX34,947XXX226,cliente02856***@correo.com,7,2023-12-05,ACTIVO
2857,Residencial,82XXXX77,998XXX497,cliente02857***@correo.com,29,2021-03-18,ACTIVO
2858,Residencial,21XXXX90,974XXX084,cliente02858***@correo.com,30,2022-05-23,ACTIVO
2859,Residencial,93XXXX07,940XXX500,cliente02859***@correo.com,18,2022-07-04,ACTIVO
2860,Gobierno,44XXXX37,907XXX083,cliente02860***@correo.com,7,2024-09-23,ACTIVO
2861,Residencial,37XXXX72,951XXX997,cliente02861***@correo.com,7,2022-07-24,ACTIVO
2862,Residencial,61XXXX78,918XXX384,cliente02862***@correo.com,9,2020-10-29,ACTIVO
2863,Residencial,29XXXX54,986XXX321,cliente02863***@correo.com,40,2022-08-23,ACTIVO
2864,Residencial,55XXXX80,997XXX829,cliente02864***@correo.com,43,2022-01-20,ACTIVO
2865,Residencial,55XXXX00,987XXX904,cliente02865***@correo.com,34,2018-11-19,ACTIVO
2866,Residencial,20XXXX18,963XXX553,cliente02866***@correo.com,33,2023-05-18,ACTIVO
2867,Residencial,21XXXX40,904XXX418,cliente02867***@correo.com,15,2019-04-03,ACTIVO
2868,Residencial,76XXXX58,926XXX264,cliente02868***@correo.com,24,2022-08-23,ACTIVO
2869,Residencial,92XXXX40,971XXX508,cliente02869***@correo.com,15,2020-04-28,ACTIVO
2870,Residencial,80XXXX15,979XXX949,cliente02870***@correo.com,39,2023-03-29,ACTIVO
2871,Residencial,33XXXX62,995XXX482,cliente02871***@correo.com,19,2023-08-04,ACTIVO
2872,Residencial,11XXXX12,982XXX238,cliente02872***@correo.com,22,2018-01-14,ACTIVO
2873,Comercial,50XXXX44,903XXX141,cliente02873***@correo.com,23,2021-06-14,ACTIVO
2874,Residencial,50XXXX40,964XXX924,cliente02874***@correo.com,4,2021-01-13,ACTIVO
2875,Residencial,34XXXX34,959XXX842,cliente02875***@correo.com,15,2023-01-04,ACTIVO
2876,Comercial,64XXXX70,925XXX282,cliente02876***@correo.com,39,2020-07-11,ACTIVO
2877,Residencial,47XXXX57,946XXX605,cliente02877***@correo.com,43,2024-01-12,ACTIVO
