id_suministro,id_cliente,id_ubicacion,direccion_suministro,nivel_tension,id_sist_electrico,fecha_alta_suministro,estado_suministro
1001887,1550,18,Pasaje La Molina 7116,MT,7,2014-10-14 08:08:37,ACTIVO
1001888,1551,9,Jr. Panamericana 9810,BT,1,2008-02-21 08:39:42,ACTIVO
1001889,1552,39,Pasaje Progreso 1113,BT,2,2013-07-13 13:22:05,ACTIVO
1001890,1553,38,Psje. Bolívar 5811,BT,6,2001-02-10 16:33:58,ACTIVO
1001891,1554,19,Psje. Progreso 5993,BT,7,2009-05-07 15:04:57,ACTIVO
1001892,1555,5,Av. San Martín 9864,BT,3,2015-10-05 22:19:02,ACTIVO
1001893,1556,7,Av. San Martín 6557,BT,6,2017-05-26 05:02:03,ACTIVO
1001894,1557,9,Av. Los Pinos 6929,BT,4,2009-08-18 04:45:20,ACTIVO
1001895,1558,30,Psje. Bolívar 4757,BT,6,2009-07-31 15:20:57,ACTIVO
1001896,1559,37,Psje. Universitaria 5425,BT,5,2000-06-11 11:14:17,ACTIVO
1001897,1560,9,Calle Universitaria 7788,BT,1,2007-02-13 14:45:05,ACTIVO
1001898,1561,3,Calle Universitaria 5965,BT,7,2008-05-02 21:47:16,ACTIVO
1001899,1562,43,Pasaje Bolívar 8205,BT,5,2005-01-17 06:45:37,ACTIVO
1001900,1563,19,Psje. Venezuela 3287,BT,1,2009-08-15 21:51:24,ACTIVO
1001901,1564,30,Calle Venezuela 2671,BT,2,2005-10-11 22:29:55,ACTIVO
1001902,1565,19,Av. Universitaria 7173,MT,4,2012-06-08 12:48:09,ACTIVO
1001903,1566,26,Jr. El Sol 8650,MT,3,2017-02-02 10:31:23,ACTIVO
1001904,1567,22,Jr. Los Pinos 2528,BT,8,2001-08-07 12:21:48,ACTIVO
1001905,1568,11,Av. Los Pinos 2663,BT,1,2024-10-14 00:00:00,ACTIVO
1001906,1568,11,Psje. Grau 6446,BT,5,2007-09-10 06:25:35,ACTIVO
1001907,1568,11,Pasaje Grau 8553,BT,8,2014-08-18 18:09:00,ACTIVO
1001908,1569,24,Pasaje Los Pinos 5592,BT,5,2016-07-27 07:21:35,ACTIVO
1001909,1570,3,Pasaje Panamericana 5388,BT,7,2000-11-15 10:45:28,ACTIVO
1001910,1571,28,Pasaje La Molina 787,BT,1,2013-10-11 12:08:54,ACTIVO
1001911,1572,36,Jr. Panamericana 9678,BT,8,2003-09-05 05:31:07,ACTIVO
1001912,1573,17,Psje. Bolívar 2221,BT,6,2008-03-01 16:05:28,ACTIVO
1001913,1574,2,Av. Venezuela 5628,BT,7,2001-10-30 12:42:36,ACTIVO
1001914,1575,9,Av. Universitaria 1542,BT,6,2020-03-27 17:10:04,ACTIVO
1001915,1576,28,Calle Universitaria 7482,MT,8,2019-01-12 22:05:55,ACTIVO
1001916,1577,18,Psje. Universitaria 5193,BT,5,2004-12-01 02:29:54,ACTIVO
1001917,1577,18,Pasaje Progreso 4398,BT,1,2013-12-11 02:26:50,ACTIVO
1001918,1578,26,Calle La Molina 5167,BT,3,2000-03-31 22:03:47,ACTIVO
1001919,1579,43,Psje. San Martín 4914,BT,7,2019-04-05 08:09:27,ACTIVO
1001920,1580,7,Jr. Universitaria 2271,BT,4,2012-03-20 00:12:36,ACTIVO
1001921,1580,7,Pasaje Bolívar 7581,BT,8,2023-06-30 00:00:00,ACTIVO
1001922,1580,7,Av. Universitaria 5573,BT,4,2016-05-15 03:03:58,ACTIVO
1001923,1581,28,Jr. Venezuela 4556,BT,1,2013-12-26 18:31:37,ACTIVO
1001924,1581,28,Av. Panamericana 2700,BT,5,2015-07-30 05:33:58,ACTIVO
1001925,1582,5,Pasaje San Martín 911,BT,5,2010-01-19 13:22:13,ACTIVO
1001926,1583,28,Calle Grau 7498,BT,8,2005-05-18 09:45:21,ACTIVO
1001927,1584,38,Psje. Progreso 9430,BT,7,2003-11-08 10:41:02,ACTIVO
1001928,1585,40,Av. San Martín 2195,BT,2,2019-12-10 19:55:48,ACTIVO
1001929,1585,40,Pasaje Los Pinos 4439,BT,3,2017-08-15 01:40:16,ACTIVO
1001930,1586,15,Av. Venezuela 6320,BT,8,2001-09-10 13:25:55,ACTIVO
1001931,1587,24,Av. Universitaria 8725,BT,6,2018-01-07 10:27:32,ACTIVO
1001932,1588,15,Psje. El Sol 6214,BT,7,2015-12-19 19:56:51,ACTIVO
1001933,1589,2,Jr. La Molina 8348,BT,4,2000-09-05 02:19:19,ACTIVO
1001934,1590,35,Psje. San Martín 1905,BT,6,2022-08-31 00:00:00,INACTIVO
1001935,1590,35,Calle Progreso 6159,BT,8,2019-01-16 03:08:16,ACTIVO
1001936,1591,15,Psje. Progreso 1869,BT,6,2002-10-04 21:12:24,ACTIVO
1001937,1592,33,Pasaje El Sol 4390,BT,5,2005-07-12 07:03:01,ACTIVO
1001938,1593,34,Jr. Bolívar 713,BT,1,2011-01-29 13:41:56,ACTIVO
1001939,1594,26,Calle Progreso 263,BT,8,2003-11-05 12:06:04,ACTIVO
1001940,1595,38,Psje. La Molina 9408,BT,4,2019-12-19 12:58:33,ACTIVO
1001941,1595,38,Jr. Venezuela 7904,BT,3,2017-07-03 11:42:12,ACTIVO
1001942,1596,7,Av. Bolívar 9536,BT,7,2018-08-04 10:25:43,SUSPENDIDO
1001943,1596,7,Calle Los Pinos 3721,BT,3,2008-01-02 18:16:45,ACTIVO
1001944,1597,17,Psje. Universitaria 817,BT,5,2010-12-30 13:59:16,ACTIVO
1001945,1598,30,Jr. Venezuela 3601,BT,8,2018-08-19 17:47:40,ACTIVO
1001946,1599,5,Calle Universitaria 1590,BT,2,2012-03-08 21:33:47,ACTIVO
1001947,1600,35,Calle Venezuela 8441,BT,8,2017-08-14 07:05:26,ACTIVO
1001948,1601,10,Psje. Universitaria 8554,BT,4,2009-03-20 07:27:01,INACTIVO
1001949,1602,39,Pasaje San Martín 7121,BT,6,2002-12-10 22:16:40,ACTIVO
1001950,1603,22,Jr. La Molina 6346,BT,2,2017-03-16 08:43:12,ACTIVO
1001951,1604,19,Av. San Martín 9341,BT,7,2012-05-06 01:34:53,ACTIVO
1001952,1605,3,Jr. Los Pinos 8536,BT,1,2019-03-17 06:33:19,ACTIVO
1001953,1606,15,Psje. El Sol 6653,BT,8,2019-03-05 00:35:16,ACTIVO
1001954,1606,15,Av. San Martín 9054,BT,6,2015-04-22 03:24:00,ACTIVO
1001955,1607,39,Psje. Progreso 7659,BT,5,2000-10-10 23:47:15,ACTIVO
1001956,1608,7,Psje. Bolívar 505,BT,3,2004-09-30 04:45:03,ACTIVO
1001957,1609,39,Jr. Venezuela 8816,BT,7,2010-02-02 04:46:22,ACTIVO
1001958,1610,19,Psje. Grau 6664,BT,6,2015-08-23 04:55:20,ACTIVO
1001959,1611,7,Psje. San Martín 2303,BT,6,2010-03-21 19:38:45,ACTIVO
1001960,1611,7,Psje. Panamericana 5123,BT,4,2005-02-12 21:38:13,INACTIVO
1001961,1612,42,Calle Venezuela 9608,BT,6,2001-12-19 01:38:19,ACTIVO
1001962,1613,17,Jr. Los Pinos 9554,BT,3,2021-05-24 00:00:00,ACTIVO
1001963,1614,1,Calle Bolívar 513,BT,4,2000-04-14 10:52:14,ACTIVO
1001964,1615,41,Jr. San Martín 3679,BT,3,2006-10-29 14:48:17,ACTIVO
1001965,1615,41,Pasaje San Martín 6209,BT,6,2005-07-30 21:38:18,ACTIVO
1001966,1616,15,Calle Universitaria 9843,BT,4,2013-08-22 23:21:51,ACTIVO
1001967,1617,29,Calle San Martín 4213,BT,4,2011-05-24 18:16:52,ACTIVO
1001968,1618,7,Pasaje Panamericana 5332,BT,6,2009-12-03 02:40:56,ACTIVO
1001969,1619,29,Jr. Universitaria 9569,BT,5,2000-09-30 02:41:41,ACTIVO
1001970,1620,15,Jr. Grau 3552,BT,2,2002-05-11 12:39:31,ACTIVO
1001971,1621,5,Psje. San Martín 5463,BT,1,2007-09-15 05:45:34,ACTIVO
1001972,1622,27,Calle Grau 2225,BT,4,2020-10-15 19:50:33,ACTIVO
1001973,1623,9,Pasaje Los Pinos 753,BT,2,2004-03-26 02:43:34,ACTIVO
1001974,1624,30,Av. La Molina 4661,BT,3,2011-11-14 09:33:05,ACTIVO
1001975,1625,7,Psje. San Martín 490,BT,2,2023-12-04 00:00:00,INACTIVO
1001976,1625,7,Av. Progreso 8096,BT,4,2018-12-06 14:46:54,ACTIVO
1001977,1626,27,Jr. Venezuela 896,BT,3,2015-06-09 09:02:53,SUSPENDIDO
1001978,1627,15,Psje. Panamericana 3091,BT,7,2013-04-28 16:13:35,ACTIVO
1001979,1627,15,Jr. Progreso 7439,BT,3,2006-06-24 21:47:19,ACTIVO
1001980,1628,35,Pasaje Venezuela 2326,BT,5,2006-02-03 10:44:25,ACTIVO
1001981,1629,19,Calle Bolívar 1186,BT,5,2015-04-08 10:46:35,ACTIVO
1001982,1630,43,Av. La Molina 1839,BT,2,2014-11-03 18:15:35,ACTIVO
1001983,1631,28,Pasaje San Martín 7667,BT,2,2018-10-26 11:05:26,ACTIVO
1001984,1632,9,Calle Los Pinos 670,BT,2,2019-08-22 00:17:33,ACTIVO
1001985,1633,14,Calle La Molina 893,BT,4,2004-06-26 14:46:26,ACTIVO
1001986,1633,14,Pasaje Panamericana 4436,BT,1,2012-04-05 10:48:59,ACTIVO
1001987,1634,6,Psje. Grau 9813,BT,2,2010-07-05 23:54:47,ACTIVO
1001988,1635,15,Psje. Progreso 7687,BT,4,2014-10-26 04:59:37,ACTIVO
1001989,1636,30,Pasaje Panamericana 9636,BT,7,2007-06-06 17:07:41,ACTIVO
1001990,1636,30,Psje. El Sol 3943,BT,2,2013-09-24 16:47:20,ACTIVO
1001991,1637,9,Psje. Venezuela 8703,BT,2,2012-06-15 06:31:27,ACTIVO
1001992,1638,34,Calle Grau 2786,BT,2,2020-01-06 10:18:20,ACTIVO
1001993,1639,11,Pasaje Universitaria 7097,BT,4,2017-02-22 15:57:08,ACTIVO
1001994,1639,11,Calle Panamericana 3731,BT,5,2013-08-31 14:34:13,ACTIVO
1001995,1640,15,Psje. Bolívar 6875,BT,6,2001-02-28 08:01:30,ACTIVO
1001996,1640,15,Calle Universitaria 7986,BT,3,2012-01-18 00:44:15,ACTIVO
1001997,1641,9,Av. San Martín 2505,BT,7,2005-04-09 10:43:50,INACTIVO
1001998,1642,7,Pasaje Los Pinos 3930,BT,4,2006-03-20 16:40:19,ACTIVO
1001999,1643,34,Jr. San Martín 961,BT,5,2015-04-08 07:51:37,SUSPENDIDO
1002000,1644,8,Psje. Panamericana 6116,BT,1,2009-04-07 04:21:07,ACTIVO
1002001,1645,14,Av. El Sol 9861,BT,5,2012-09-12 23:59:58,ACTIVO
1002002,1646,12,Av. La Molina 2058,BT,1,2010-02-22 08:00:11,ACTIVO
1002003,1646,12,Psje. Panamericana 1434,MT,6,2004-08-06 22:11:25,ACTIVO
1002004,1647,43,Av. Venezuela 5763,BT,8,2009-03-28 01:09:49,ACTIVO
1002005,1648,43,Psje. Panamericana 8148,BT,6,2012-06-02 17:47:06,ACTIVO
1002006,1649,43,Calle San Martín 6658,BT,3,2002-02-17 07:17:16,ACTIVO
1002007,1650,7,Jr. Grau 8141,BT,8,2017-05-19 06:09:46,ACTIVO
1002008,1651,39,Jr. Venezuela 5234,BT,3,2014-03-11 01:40:52,ACTIVO
1002009,1652,9,Jr. Universitaria 7629,BT,1,2006-06-08 05:22:03,ACTIVO
1002010,1653,43,Calle Progreso 8533,BT,4,2002-04-30 07:14:16,ACTIVO
1002011,1654,9,Pasaje San Martín 7972,BT,6,2019-08-20 17:54:28,ACTIVO
1002012,1655,15,Jr. Universitaria 1130,BT,2,2014-01-10 00:36:53,INACTIVO
1002013,1656,29,Av. Venezuela 3437,BT,1,2007-08-11 10:55:01,ACTIVO
1002014,1657,5,Psje. Venezuela 2622,BT,7,2013-04-17 17:28:22,ACTIVO
1002015,1658,5,Psje. Bolívar 532,BT,8,2019-02-02 18:45:28,ACTIVO
1002016,1659,30,Pasaje San Martín 6719,BT,5,2019-03-10 01:21:56,ACTIVO
1002017,1659,30,Jr. Los Pinos 9199,BT,4,2008-05-13 11:35:17,ACTIVO
1002018,1659,30,Av. El Sol 9465,BT,4,2017-07-24 23:00:09,ACTIVO
1002019,1660,40,Psje. Panamericana 4725,BT,8,2020-05-29 15:03:57,ACTIVO
1002020,1660,40,Calle Universitaria 7939,BT,3,2011-07-13 06:38:21,ACTIVO
1002021,1661,42,Calle Progreso 4328,MT,2,2015-09-24 12:44:22,ACTIVO
1002022,1662,13,Pasaje Grau 4689,BT,3,2005-03-27 23:20:07,ACTIVO
1002023,1663,1,Pasaje Bolívar 9627,BT,6,2017-10-28 23:03:21,ACTIVO
1002024,1664,32,Jr. El Sol 3426,BT,5,2001-06-17 02:16:11,ACTIVO
1002025,1665,1,Psje. Progreso 3695,BT,7,2004-08-12 02:19:55,ACTIVO
1002026,1666,14,Jr. Bolívar 8095,BT,4,2014-06-03 01:59:00,ACTIVO
1002027,1666,14,Av. El Sol 5146,BT,3,2011-01-18 20:00:38,ACTIVO
1002028,1667,7,Av. San Martín 2136,BT,4,2018-02-18 15:08:03,ACTIVO
1002029,1668,3,Jr. Venezuela 337,BT,4,2006-12-09 07:33:29,ACTIVO
1002030,1669,9,Psje. San Martín 2509,BT,1,2020-12-30 16:35:13,ACTIVO
1002031,1669,9,Psje. Venezuela 9329,BT,8,2001-11-17 00:18:52,ACTIVO
1002032,1670,26,Jr. Universitaria 1958,BT,8,2003-05-28 22:12:29,ACTIVO
1002033,1671,43,Psje. El Sol 8906,BT,7,2008-02-14 18:59:02,ACTIVO
1002034,1672,3,Av. El Sol 2547,BT,8,2013-08-27 13:22:23,ACTIVO
1002035,1673,36,Psje. San Martín 1966,BT,6,2016-04-04 17:12:38,ACTIVO
1002036,1674,15,Pasaje Universitaria 2378,BT,2,2018-01-06 15:10:30,ACTIVO
1002037,1675,41,Calle San Martín 6039,BT,1,2000-03-31 09:23:46,ACTIVO
1002038,1675,41,Pasaje Los Pinos 9554,BT,3,2020-11-13 01:52:08,ACTIVO
1002039,1676,29,Calle Progreso 5111,BT,8,2024-02-26 00:00:00,ACTIVO
1002040,1676,29,Calle Universitaria 5058,BT,3,2000-11-06 12:47:25,ACTIVO
1002041,1676,29,Psje. Progreso 8265,BT,3,2018-01-24 22:03:12,ACTIVO
1002042,1677,9,Jr. El Sol 1500,BT,8,2010-12-06 01:36:58,ACTIVO
1002043,1678,15,Calle Panamericana 7825,BT,2,2010-09-03 18:41:52,ACTIVO
1002044,1679,9,Pasaje Progreso 8708,BT,3,2020-11-02 20:26:11,ACTIVO
1002045,1679,9,Pasaje San Martín 5795,BT,2,2011-03-04 11:52:47,ACTIVO
1002046,1680,30,Av. Universitaria 2532,BT,6,2017-02-17 16:35:13,ACTIVO
1002047,1681,43,Psje. Bolívar 6967,BT,1,2002-05-21 12:23:41,ACTIVO
1002048,1681,43,Psje. El Sol 4076,BT,4,2013-02-16 01:26:24,ACTIVO
1002049,1682,9,Pasaje La Molina 9427,BT,5,2005-08-14 00:09:45,ACTIVO
1002050,1683,40,Av. Universitaria 297,BT,8,2020-07-13 17:31:05,ACTIVO
1002051,1684,20,Jr. Los Pinos 9585,BT,1,2017-10-07 21:53:37,ACTIVO
1002052,1684,20,Jr. Universitaria 6874,BT,7,2010-05-25 15:19:44,ACTIVO
1002053,1685,25,Pasaje Venezuela 5778,BT,2,2000-10-23 14:23:25,ACTIVO
1002054,1686,15,Jr. La Molina 2407,BT,6,2011-05-11 08:56:26,ACTIVO
1002055,1687,4,Pasaje La Molina 5388,MT,5,2015-10-29 11:24:22,ACTIVO
1002056,1687,4,Av. Panamericana 2644,BT,2,2007-08-23 15:20:04,ACTIVO
1002057,1688,13,Calle La Molina 5208,BT,5,2006-10-27 10:42:02,ACTIVO
1002058,1689,14,Calle La Molina 722,BT,8,2011-07-25 03:53:08,ACTIVO
1002059,1689,14,Av. San Martín 1147,MT,6,2010-05-14 12:09:35,ACTIVO
1002060,1690,4,Pasaje Grau 7473,BT,3,2003-06-01 18:00:30,ACTIVO
1002061,1691,15,Jr. La Molina 9086,BT,7,2010-12-09 01:54:46,ACTIVO
1002062,1692,7,Psje. El Sol 6540,BT,7,2017-11-07 00:09:55,ACTIVO
1002063,1692,7,Av. Panamericana 5984,BT,4,2010-05-07 09:41:45,ACTIVO
1002064,1693,43,Pasaje Venezuela 5713,BT,8,2017-02-12 11:19:41,ACTIVO
1002065,1694,4,Jr. Venezuela 5129,BT,1,2020-07-31 21:48:57,ACTIVO
1002066,1695,15,Psje. La Molina 4876,MT,3,2002-09-22 22:33:22,ACTIVO
1002067,1696,32,Pasaje Grau 621,BT,7,2002-10-28 05:48:00,ACTIVO
1002068,1697,9,Calle Universitaria 2974,BT,2,2008-11-23 09:27:26,ACTIVO
1002069,1698,15,Pasaje La Molina 2267,BT,7,2013-07-26 15:07:06,ACTIVO
1002070,1699,3,Calle Panamericana 2784,BT,4,2008-09-30 17:04:14,ACTIVO
1002071,1700,15,Jr. Venezuela 2745,BT,6,2007-03-19 11:21:34,ACTIVO
1002072,1701,15,Calle Venezuela 7360,BT,7,2017-02-25 08:07:00,ACTIVO
1002073,1702,9,Psje. Panamericana 9213,BT,5,2011-01-24 00:13:59,ACTIVO
1002074,1703,28,Pasaje Progreso 2274,BT,7,2003-09-18 20:41:03,ACTIVO
1002075,1704,36,Jr. Bolívar 7604,BT,7,2004-02-09 02:49:07,ACTIVO
1002076,1704,36,Av. El Sol 3386,BT,1,2020-10-24 09:25:21,ACTIVO
1002077,1705,7,Psje. Bolívar 9250,BT,2,2003-05-20 05:53:43,ACTIVO
1002078,1706,3,Calle Grau 1061,BT,2,2001-07-22 09:41:10,ACTIVO
1002079,1707,19,Psje. Los Pinos 7471,BT,6,2003-09-14 22:58:23,ACTIVO
1002080,1708,23,Pasaje Universitaria 7900,BT,5,2006-07-17 23:31:27,ACTIVO
1002081,1709,15,Calle Panamericana 8675,BT,7,2014-01-28 10:20:11,ACTIVO
1002082,1709,15,Jr. Bolívar 6925,BT,8,2016-09-05 18:05:24,ACTIVO
1002083,1710,20,Jr. Bolívar 4755,BT,4,2019-09-23 18:41:13,ACTIVO
1002084,1710,20,Jr. El Sol 413,BT,2,2017-01-21 16:01:47,ACTIVO
1002085,1710,20,Psje. San Martín 9276,BT,5,2015-04-08 12:48:29,ACTIVO
1002086,1711,3,Psje. San Martín 8946,BT,7,2008-05-11 19:49:21,ACTIVO
1002087,1712,26,Jr. Panamericana 4151,BT,5,2005-12-28 08:29:58,ACTIVO
1002088,1713,15,Pasaje El Sol 8177,BT,6,2020-11-03 12:58:50,ACTIVO
1002089,1714,11,Av. Panamericana 9967,BT,7,2014-11-16 10:29:16,ACTIVO
1002090,1715,30,Calle Universitaria 8255,BT,6,2013-09-25 07:53:18,ACTIVO
1002091,1716,15,Psje. La Molina 6916,BT,4,2012-09-09 02:32:06,ACTIVO
1002092,1717,9,Pasaje Bolívar 7123,BT,5,2005-03-23 07:14:25,ACTIVO
1002093,1718,29,Pasaje La Molina 1538,BT,3,2019-01-12 10:11:32,ACTIVO
1002094,1719,41,Jr. El Sol 2512,BT,2,2007-09-25 02:27:50,ACTIVO
1002095,1720,3,Psje. Universitaria 5237,BT,6,2008-12-10 22:51:20,ACTIVO
1002096,1721,38,Psje. Grau 2797,BT,4,2014-04-08 12:10:35,ACTIVO
1002097,1722,4,Psje. Venezuela 6541,BT,1,2019-12-09 00:54:00,ACTIVO
1002098,1723,7,Psje. Grau 4574,BT,4,2004-09-28 12:24:53,ACTIVO
1002099,1724,12,Psje. Universitaria 6010,BT,3,2016-04-26 07:12:18,ACTIVO
1002100,1725,7,Calle Progreso 1222,BT,8,2020-01-13 09:44:24,ACTIVO
1002101,1726,13,Jr. Progreso 9857,BT,6,2000-10-15 17:20:54,ACTIVO
1002102,1727,28,Psje. Venezuela 5831,BT,8,2020-04-03 17:04:50,ACTIVO
1002103,1728,34,Jr. Universitaria 422,BT,5,2000-11-25 07:37:03,ACTIVO
1002104,1729,34,Jr. Venezuela 2080,BT,5,2011-08-05 02:05:47,ACTIVO
1002105,1730,13,Calle Venezuela 6453,BT,3,2012-07-07 22:21:23,ACTIVO
1002106,1731,28,Psje. Grau 9110,BT,3,2002-11-18 06:16:19,ACTIVO
1002107,1731,28,Jr. El Sol 8767,BT,3,2014-12-20 14:59:28,ACTIVO
1002108,1732,13,Av. La Molina 7806,BT,5,2004-07-12 19:22:23,ACTIVO
1002109,1733,21,Jr. La Molina 9436,BT,5,2006-10-01 05:38:44,ACTIVO
1002110,1733,21,Calle La Molina 7689,BT,8,2014-02-05 10:09:56,ACTIVO
1002111,1734,1,Av. San Martín 836,BT,1,2014-02-01 05:43:39,ACTIVO
1002112,1735,39,Calle Panamericana 1713,BT,8,2020-05-14 22:47:36,ACTIVO
1002113,1736,28,Pasaje San Martín 626,BT,3,2004-08-01 14:42:44,ACTIVO
1002114,1737,35,Psje. El Sol 9717,BT,2,2000-06-02 13:53:12,ACTIVO
1002115,1738,7,Psje. Venezuela 3075,BT,7,2000-08-25 07:31:00,ACTIVO
1002116,1739,13,Av. Los Pinos 4908,BT,3,2001-05-07 17:07:53,ACTIVO
1002117,1740,33,Psje. Universitaria 1399,BT,7,2005-07-19 17:08:42,ACTIVO
1002118,1741,11,Psje. Bolívar 6707,BT,4,2003-04-24 05:54:54,ACTIVO
1002119,1742,5,Pasaje Panamericana 5692,BT,7,2006-07-01 15:04:04,ACTIVO
1002120,1743,5,Psje. Panamericana 4564,BT,2,2018-05-21 13:55:56,ACTIVO
1002121,1744,13,Psje. Grau 9073,BT,3,2019-12-22 09:02:55,ACTIVO
1002122,1745,43,Jr. Grau 2479,BT,4,2011-01-03 12:08:20,ACTIVO
1002123,1746,43,Pasaje Progreso 889,BT,5,2016-10-07 00:04:11,ACTIVO
1002124,1747,10,Jr. Universitaria 9756,BT,6,2009-06-05 09:11:49,ACTIVO
1002125,1747,10,Psje. Grau 4125,BT,6,2004-12-05 17:38:38,ACTIVO
1002126,1747,10,Pasaje San Martín 9480,BT,8,2010-02-25 11:58:09,ACTIVO
1002127,1748,33,Calle Panamericana 9114,BT,1,2009-09-15 05:57:01,ACTIVO
1002128,1749,4,Psje. Bolívar 6689,BT,8,2016-01-06 11:59:04,ACTIVO
1002129,1750,7,Jr. El Sol 3999,BT,4,2006-12-22 13:40:07,ACTIVO
1002130,1751,30,Psje. Grau 3005,BT,7,2023-10-20 00:00:00,ACTIVO
1002131,1752,30,Jr. Panamericana 1741,BT,8,2001-04-16 11:33:45,ACTIVO
1002132,1753,10,Av. Universitaria 6067,BT,8,2007-01-26 21:42:58,ACTIVO
1002133,1754,38,Psje. La Molina 2928,BT,1,2000-08-18 09:15:05,ACTIVO
1002134,1755,8,Pasaje Venezuela 2097,BT,7,2019-07-21 21:28:10,ACTIVO
1002135,1755,8,Av. La Molina 1235,BT,2,2006-07-04 02:46:04,ACTIVO
1002136,1756,40,Jr. Universitaria 9083,BT,5,2017-11-30 01:57:05,ACTIVO
1002137,1757,28,Pasaje Los Pinos 3772,BT,5,2017-05-17 14:42:04,ACTIVO
1002138,1758,30,Calle Los Pinos 6387,BT,1,2006-08-03 18:30:43,ACTIVO
1002139,1759,12,Pasaje Grau 6343,BT,6,2005-02-10 14:36:50,ACTIVO
1002140,1760,15,Pasaje Venezuela 4361,BT,8,2008-03-05 19:39:19,ACTIVO
1002141,1761,7,Psje. El Sol 9642,BT,2,2001-03-29 19:36:27,ACTIVO
1002142,1761,7,Av. La Molina 591,BT,6,2016-08-25 15:33:33,ACTIVO
1002143,1762,40,Pasaje San Martín 6603,BT,2,2000-01-09 20:51:06,ACTIVO
1002144,1763,43,Calle El Sol 1365,BT,4,2009-11-12 12:22:52,ACTIVO
1002145,1764,7,Pasaje Panamericana 3187,BT,2,2005-09-16 02:31:45,ACTIVO
1002146,1765,40,Jr. Progreso 6301,BT,7,2016-08-29 06:55:23,ACTIVO
1002147,1766,31,Calle Grau 5643,BT,3,2006-08-05 21:53:50,ACTIVO
1002148,1767,15,Av. Los Pinos 9386,BT,7,2018-06-21 11:12:59,ACTIVO
1002149,1768,29,Jr. Panamericana 7951,BT,7,2020-01-11 17:06:10,ACTIVO
1002150,1769,43,Pasaje Los Pinos 4195,BT,3,2004-01-20 09:42:48,ACTIVO
1002151,1770,21,Jr. La Molina 6671,BT,6,2010-11-12 18:46:24,ACTIVO
1002152,1770,21,Pasaje Panamericana 7272,BT,3,2011-10-27 09:43:30,ACTIVO
1002153,1771,7,Calle Panamericana 5586,MT,8,2004-10-20 16:04:29,ACTIVO
1002154,1772,19,Psje. Panamericana 4474,BT,6,2015-10-04 09:53:28,ACTIVO
1002155,1773,19,Psje. San Martín 1300,BT,1,2016-01-05 02:17:13,ACTIVO
1002156,1773,19,Av. Grau 6590,BT,3,2007-10-13 16:06:02,ACTIVO
1002157,1773,19,Jr. Bolívar 8075,BT,8,2020-05-04 21:30:16,ACTIVO
1002158,1774,22,Jr. Progreso 1828,BT,7,2005-08-22 07:58:34,ACTIVO
1002159,1775,30,Jr. Universitaria 6210,BT,6,2006-12-02 20:39:07,ACTIVO
1002160,1776,29,Pasaje El Sol 7533,BT,7,2012-12-12 08:30:14,INACTIVO
1002161,1777,28,Psje. Bolívar 6287,BT,8,2017-01-08 01:27:18,ACTIVO
1002162,1778,3,Pasaje Panamericana 3749,BT,2,2002-12-30 18:54:12,ACTIVO
1002163,1778,3,Calle Panamericana 6906,BT,2,2012-07-10 23:09:17,ACTIVO
1002164,1779,7,Pasaje San Martín 1994,BT,7,2020-07-12 12:47:10,ACTIVO
1002165,1780,39,Psje. Panamericana 7822,BT,2,2010-01-03 03:45:47,ACTIVO
1002166,1781,38,Av. San Martín 6540,BT,7,2003-06-03 03:18:05,ACTIVO
1002167,1781,38,Psje. Grau 3673,BT,7,2012-10-24 10:10:00,ACTIVO
1002168,1782,17,Calle La Molina 6379,BT,3,2001-06-14 09:14:54,ACTIVO
1002169,1783,5,Pasaje La Molina 4878,BT,7,2006-04-21 13:48:02,ACTIVO
1002170,1784,43,Psje. Venezuela 1205,BT,7,2001-12-20 14:21:08,ACTIVO
1002171,1785,40,Psje. Bolívar 4521,BT,3,2007-12-24 22:46:08,ACTIVO
1002172,1786,16,Pasaje Bolívar 831,BT,1,2004-05-25 05:09:46,ACTIVO
1002173,1787,30,Pasaje Progreso 2861,BT,5,2009-10-04 20:36:12,ACTIVO
1002174,1787,30,Psje. El Sol 9068,BT,6,2001-06-10 09:58:58,ACTIVO
1002175,1788,13,Calle Universitaria 4275,BT,7,2005-01-23 03:23:40,ACTIVO
1002176,1789,28,Pasaje Venezuela 8052,MT,3,2013-06-12 17:56:28,ACTIVO
1002177,1790,9,Psje. San Martín 8304,BT,2,2009-09-04 13:23:00,ACTIVO
1002178,1791,3,Av. Progreso 4833,BT,8,2020-02-09 16:10:41,ACTIVO
1002179,1791,3,Pasaje Bolívar 9338,BT,1,2024-09-02 00:00:00,ACTIVO
1002180,1791,3,Jr. Panamericana 5813,BT,7,2011-06-14 18:15:57,ACTIVO
1002181,1792,15,Jr. Universitaria 1931,BT,1,2005-04-04 11:22:44,ACTIVO
1002182,1792,15,Psje. Panamericana 1339,BT,1,2007-11-15 22:34:51,ACTIVO
1002183,1793,7,Jr. Venezuela 4968,BT,2,2004-02-29 04:25:12,ACTIVO
1002184,1794,16,Psje. Panamericana 4614,BT,5,2013-08-25 17:18:52,ACTIVO
1002185,1794,16,Jr. La Molina 1704,BT,7,2010-11-06 03:40:34,ACTIVO
1002186,1795,5,Pasaje Bolívar 726,BT,4,2016-01-27 06:49:41,INACTIVO
